uri,genre
spotify:artist:4HSQ4ALTUXgWlSrhfc4LNA,finnish edm
spotify:artist:4HSQ4ALTUXgWlSrhfc4LNA,drum and bass
spotify:artist:4HSQ4ALTUXgWlSrhfc4LNA,liquid funk
spotify:artist:4OgJEiWtBVLA3iJg1EbfC5,filthstep
spotify:artist:2N8IPNZTiNo3nj4mreOlHU,dancefloor dnb
spotify:artist:2N8IPNZTiNo3nj4mreOlHU,drum and bass
spotify:artist:2N8IPNZTiNo3nj4mreOlHU,austrian dnb
spotify:artist:2IfNW3VJWrAqzGSxSLhiAv,german alternative rap
spotify:artist:2IfNW3VJWrAqzGSxSLhiAv,antideutsche
spotify:artist:2IfNW3VJWrAqzGSxSLhiAv,elektropunk
spotify:artist:2fUZ5QodNiQntWefUy6Jfh,german pop
spotify:artist:2fUZ5QodNiQntWefUy6Jfh,german indie
spotify:artist:2fUZ5QodNiQntWefUy6Jfh,hamburg indie
spotify:artist:4sVieJlKgpZ2k9ESNS5IdN,german hip hop
spotify:artist:5aaeQ8gm4rFaRJFGE42ekF,german cloud rap
spotify:artist:3ewhuv1HutVqyyyVgO8ZkD,deep german hip hop
spotify:artist:3ewhuv1HutVqyyyVgO8ZkD,german cloud rap
spotify:artist:6TsbSTZDcGgT6RcLRbqcy2,german trap
spotify:artist:4L0lXiZj9QwPAw5z767fVX,german trap
spotify:artist:3kK5npCUQY4X2hicgQFwpk,swiss trap
spotify:artist:3kK5npCUQY4X2hicgQFwpk,schweizer rap
spotify:artist:3kK5npCUQY4X2hicgQFwpk,swiss hip hop
spotify:artist:3WWwaNIedCv5YRyZ4eIhZd,schweizer rap
spotify:artist:3WWwaNIedCv5YRyZ4eIhZd,swiss hip hop
spotify:artist:7ufLkxlHrq3NRaS1fCHOgq,swiss trap
spotify:artist:7ufLkxlHrq3NRaS1fCHOgq,swiss hip hop
spotify:artist:5zUQMgPrB663FilLnbJ3Og,swiss trap
spotify:artist:5zUQMgPrB663FilLnbJ3Og,schweizer rap
spotify:artist:5BBMBWZzGLBRGVn8G0XZY1,german trap
spotify:artist:16CQ1YZafYUE9uQM4M3Op5,german cloud rap
spotify:artist:3vccAZvrOcn4xR6SgLzc4R,german r&b
spotify:artist:3vccAZvrOcn4xR6SgLzc4R,german trap
spotify:artist:4fLwMEv6Jf5b5emY9v1aSS,german trap
spotify:artist:2FyxcdLSH7XqsfJE6Iu0tJ,german hip hop
spotify:artist:5OjHWP4OXww7mFaOyLMxfp,german hip hop
spotify:artist:5OjHWP4OXww7mFaOyLMxfp,german cloud rap
spotify:artist:0zSaqPtlkovo6U3sce9M2a,german drill
spotify:artist:4C4iRNqx1mhzkBuAWRuhyN,german trap
spotify:artist:5UlDCWTGjqPBxet2ds7hVD,german cloud rap
spotify:artist:6FQaZw8ID8pCzhWhqDcOQT,german hip hop
spotify:artist:6FQaZw8ID8pCzhWhqDcOQT,german cloud rap
spotify:artist:6FQaZw8ID8pCzhWhqDcOQT,german trap
spotify:artist:314BD4WMcpzWcNQ87X5tew,german drill
spotify:artist:314BD4WMcpzWcNQ87X5tew,bayerischer rap
spotify:artist:5tVhlO1blEw862NE6d06ab,german underground rap
spotify:artist:2JPGnd41FBRJJHqFoYanIf,german trap
spotify:artist:4H9W4cb3X0qRpv87yKV7fV,german hip hop
spotify:artist:4H9W4cb3X0qRpv87yKV7fV,german alternative rap
spotify:artist:4H9W4cb3X0qRpv87yKV7fV,hamburg hip hop
spotify:artist:4H9W4cb3X0qRpv87yKV7fV,german boom bap
spotify:artist:74pYbw2hCJjXyYitTfyT9F,german trap
spotify:artist:3R1ewgoYVT2KmWJd0oC3MB,german drill
spotify:artist:68BpyGDeX5eVWd1tdIamnV,hamburg hip hop
spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,rock
spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,permanent wave
spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,madchester
spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,britpop
spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,beatlesque
spotify:artist:75IzrAPplzxRVxhPYQL4D0,austropop
spotify:artist:75IzrAPplzxRVxhPYQL4D0,liedermacher
spotify:artist:75IzrAPplzxRVxhPYQL4D0,german rock
spotify:artist:75IzrAPplzxRVxhPYQL4D0,kabarett
spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo,rap
spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo,melodic rap
spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo,pluggnb
spotify:artist:2YOYua8FpudSEiB9s88IgQ,minnesota hip hop
spotify:artist:2YOYua8FpudSEiB9s88IgQ,meme rap
spotify:artist:76dRoxKtDwYkgCQePok9cU,german hip hop
spotify:artist:3NzrMQZM3xhCUXdmv3G5Cb,german cloud rap
spotify:artist:325L7kby6bkG5qSXXAFEWM,german hip hop
spotify:artist:3KQylwDxYE7Vxli0BSuwaf,german hip hop
spotify:artist:13HCSe8J92zo90TYuzjeHB,german cloud rap
spotify:artist:13HCSe8J92zo90TYuzjeHB,german trap
spotify:artist:07ZP6L2wsl35xyDgxSM09y,german drill
spotify:artist:07ZP6L2wsl35xyDgxSM09y,cologne hip hop
spotify:artist:3vvtxIQQNJNADuMdGHGEvT,german hyperpop
spotify:artist:13XOdftLPuWTn5iH2bUq2B,german hip hop
spotify:artist:1G7TGDJ01So6i6XNirnVS7,german hip hop
spotify:artist:0QaSiI5TLA4N7mcsdxShDO,uk dance
spotify:artist:0QaSiI5TLA4N7mcsdxShDO,dancefloor dnb
spotify:artist:0QaSiI5TLA4N7mcsdxShDO,drum and bass
spotify:artist:2f7f3AmL16mmiAmYnxmmfx,german pop
spotify:artist:2f7f3AmL16mmiAmYnxmmfx,german indie folk
spotify:artist:3MEdIhw0C1WCzoIPxtifZ2,german alternative rap
spotify:artist:3MEdIhw0C1WCzoIPxtifZ2,german cloud rap
spotify:artist:1WkfMIW78QzG3QkXVTNcDO,hamburg hip hop
spotify:artist:0JnNzCUsHuDcUcBatOzuGP,soundtrack
spotify:artist:3XYVGehxrRKN0Rt5Rp7e8w,sad rap
spotify:artist:4PzTx7UCUfGhtNl3KnMjej,german trap
spotify:artist:0DbWokNZhtYlVBzXPqiMCw,german trap
spotify:artist:4sihWBudLgIj87L6PRfrpT,german cloud rap
spotify:artist:4sihWBudLgIj87L6PRfrpT,german trap
spotify:artist:3tJoFztHeIJkJWMrx0td2f,rap
spotify:artist:3tJoFztHeIJkJWMrx0td2f,southern hip hop
spotify:artist:3tJoFztHeIJkJWMrx0td2f,trap
spotify:artist:3tJoFztHeIJkJWMrx0td2f,memphis hip hop
spotify:artist:3tJoFztHeIJkJWMrx0td2f,tennessee hip hop
spotify:artist:3QTDHixorJelOLxoxcjqGx,la pop
spotify:artist:3QTDHixorJelOLxoxcjqGx,alternative r&b
spotify:artist:42T7CQoOttR7sW9gaOKYZ8,german underground rap
spotify:artist:4vScFfNYQDOyWy4w06zwdm,german hip hop
spotify:artist:2IrLYfX88e1iK5oTtmblVu,german r&b
spotify:artist:6NGou76Cn8wa8qk22GKDqU,german drill
spotify:artist:4DMzvwya65eu1LsYZ3BLV6,german hip hop
spotify:artist:4DMzvwya65eu1LsYZ3BLV6,german cloud rap
spotify:artist:4DMzvwya65eu1LsYZ3BLV6,hamburg hip hop
spotify:artist:4DMzvwya65eu1LsYZ3BLV6,german jazz rap
spotify:artist:5sKp7JBresqOWQU3k3ecUA,german alternative rap
spotify:artist:2gSIgsQWEHbWvOiFvhvx3g,german hip hop
spotify:artist:2R21vXR83lH98kGeO99Y66,reggaeton
spotify:artist:2R21vXR83lH98kGeO99Y66,trap latino
spotify:artist:2R21vXR83lH98kGeO99Y66,urbano latino
spotify:artist:2R21vXR83lH98kGeO99Y66,reggaeton flow
spotify:artist:2R21vXR83lH98kGeO99Y66,trap boricua
spotify:artist:7aBzpmFXB4WWpPl2F7RjBe,rap kreyol
spotify:artist:7AcV1lk8Zrgo1691PDWEle,afropop
spotify:artist:7AcV1lk8Zrgo1691PDWEle,south african pop
spotify:artist:7AcV1lk8Zrgo1691PDWEle,south african pop dance
spotify:artist:7AcV1lk8Zrgo1691PDWEle,african rock
spotify:artist:7AcV1lk8Zrgo1691PDWEle,kwaito
spotify:artist:7AcV1lk8Zrgo1691PDWEle,south african jazz
spotify:artist:2gtmbs0Uas9TBSMqkA4zjE,german hip hop
spotify:artist:3WvaO5fW18CP97Q116L4od,german alternative rap
spotify:artist:3WvaO5fW18CP97Q116L4od,german underground rap
spotify:artist:3kJ7c6rBMrQaLAXIFb61vp,german r&b
spotify:artist:6qgnBH6iDM91ipVXv28OMu,indie soul
spotify:artist:6qgnBH6iDM91ipVXv28OMu,alternative r&b
spotify:artist:6qgnBH6iDM91ipVXv28OMu,escape room
spotify:artist:6qgnBH6iDM91ipVXv28OMu,lgbtq+ hip hop
spotify:artist:5XenQ7XfcvQdfIbpLEFaKQ,alternative r&b
spotify:artist:3NW5v26vvoW5ycV37qM5ed,german hip hop
spotify:artist:3NW5v26vvoW5ycV37qM5ed,german underground rap
spotify:artist:4R0FKprdEeUIbzAwhrYTv2,german hip hop
spotify:artist:2ZT8zCu4xXbz7R1R0EzqWO,swiss trap
spotify:artist:2ZT8zCu4xXbz7R1R0EzqWO,swiss hip hop
spotify:artist:5ufLs0SljNXQQ00865HBYG,swiss trap
spotify:artist:5ufLs0SljNXQQ00865HBYG,schweizer rap
spotify:artist:6QS84S3i4gwdEKqWoTtDLd,french hip hop
spotify:artist:6QS84S3i4gwdEKqWoTtDLd,pop urbaine
spotify:artist:6QS84S3i4gwdEKqWoTtDLd,arabic hip hop
spotify:artist:2NCEtX40i9lLNpTg2X5583,dancefloor dnb
spotify:artist:2NCEtX40i9lLNpTg2X5583,drum and bass
spotify:artist:6r54QO0889i9vqaeuruUSn,liquid funk
spotify:artist:1DkCHfBJDYolHvKJrpZ4JC,german trap
spotify:artist:0oYSw03UzZ4q9hAp0hF3rB,german trap
spotify:artist:1jV311C5ADuBqCPpprsjUp,dark techno
spotify:artist:5Aapt5sVTPkERQAz6TtuZS,aussietronica
spotify:artist:5Aapt5sVTPkERQAz6TtuZS,australian house
spotify:artist:2EX6hgMIUZhPty734qcBaS,deep euro house
spotify:artist:2EX6hgMIUZhPty734qcBaS,minimal melodic techno
spotify:artist:71rqI5HtraA3qXBwatyG6e,melodic house
spotify:artist:71rqI5HtraA3qXBwatyG6e,munich electronic
spotify:artist:2OWQQKizLqny2GKSvqfV9h,german house
spotify:artist:2lPXenWgbh51R950CMdk6i,minimal techno
spotify:artist:2lPXenWgbh51R950CMdk6i,hamburg electronic
spotify:artist:2lPXenWgbh51R950CMdk6i,german tech house
spotify:artist:2lPXenWgbh51R950CMdk6i,deep minimal techno
spotify:artist:2lPXenWgbh51R950CMdk6i,techno
spotify:artist:70fblQG7yXBks1Uy8bmf33,german techno
spotify:artist:70fblQG7yXBks1Uy8bmf33,frankfurt electronic
spotify:artist:3OJRTRa3n7nDzGh50SATdQ,psytech
spotify:artist:0kolce4lQQT3kf9QJmEuMX,dark techno
spotify:artist:7tqXhI5Dt7utI8xVAyumO1,dark techno
spotify:artist:7tqXhI5Dt7utI8xVAyumO1,techno argentina
spotify:artist:4tanconFCPopBgtTduGXTH,techno argentina
spotify:artist:62TYO8MQIPGNVne59x3AqS,german hip hop
spotify:artist:62TYO8MQIPGNVne59x3AqS,german drill
spotify:artist:62TYO8MQIPGNVne59x3AqS,hamburg hip hop
spotify:artist:62TYO8MQIPGNVne59x3AqS,german trap
spotify:artist:1ZLl5Z3ZFtQ53iSEWyjl8O,german alternative rap
spotify:artist:1ZLl5Z3ZFtQ53iSEWyjl8O,hamburg hip hop
spotify:artist:1ZLl5Z3ZFtQ53iSEWyjl8O,german trap
spotify:artist:78l0gyXe9ppP4zLZDsgfcj,german trap
spotify:artist:3SfYZvCYQabP2AXGZ6ocU5,german trap
spotify:artist:70E3apOe0wbusboU7Vuet9,german trap
spotify:artist:3LdkCyOQTESOUSU9l0G90g,german trap
spotify:artist:2IVRdLuNrGmADqmGsL1RmM,german trap
spotify:artist:2IVRdLuNrGmADqmGsL1RmM,german hyperpop
spotify:artist:1GdFniPzxbAmIGIn89RwoI,german hip hop
spotify:artist:1GdFniPzxbAmIGIn89RwoI,german trap
spotify:artist:3c5LUEa3jmTDuOEu6zwLqu,german cloud rap
spotify:artist:3c5LUEa3jmTDuOEu6zwLqu,german trap
spotify:artist:3c5LUEa3jmTDuOEu6zwLqu,german hyperpop
spotify:artist:1sTCIEpgsLumTVk5zDGW4S,german hip hop
spotify:artist:1sTCIEpgsLumTVk5zDGW4S,german drill
spotify:artist:6WyItEmx96GeqtEiXD9UBd,german cloud rap
spotify:artist:6FEklPrkIwbvGDSuoK7dNX,german alternative rap
spotify:artist:1KGwASmnB2xhGcJGt9epDc,german hip hop
spotify:artist:1KGwASmnB2xhGcJGt9epDc,german cloud rap
spotify:artist:1KGwASmnB2xhGcJGt9epDc,hamburg hip hop
spotify:artist:1E1OFEA755lVovwKs9rtyi,german trap
spotify:artist:6YxtMx8c5tjVRRHsqjEERp,german hip hop
spotify:artist:6YxtMx8c5tjVRRHsqjEERp,deep german hip hop
spotify:artist:6YxtMx8c5tjVRRHsqjEERp,german cloud rap
spotify:artist:5Jpy5UevFNksfrxNyE7tcE,deep euro house
spotify:artist:5Jpy5UevFNksfrxNyE7tcE,bubble trance
spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,singer-songwriter
spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,classic rock
spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,mellow gold
spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,soft rock
spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,new wave pop
spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,album rock
spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,yacht rock
spotify:artist:6biWAmrHyiMkX49LkycGqQ,classic rock
spotify:artist:6biWAmrHyiMkX49LkycGqQ,rock
spotify:artist:6biWAmrHyiMkX49LkycGqQ,irish rock
spotify:artist:6biWAmrHyiMkX49LkycGqQ,album rock
spotify:artist:6biWAmrHyiMkX49LkycGqQ,glam metal
spotify:artist:6biWAmrHyiMkX49LkycGqQ,hard rock
spotify:artist:6biWAmrHyiMkX49LkycGqQ,metal
spotify:artist:6biWAmrHyiMkX49LkycGqQ,blues rock
spotify:artist:65AzRSW0jKSs0WtttEXrOw,german hip hop
spotify:artist:65AzRSW0jKSs0WtttEXrOw,german pop
spotify:artist:65AzRSW0jKSs0WtttEXrOw,german singer-songwriter
spotify:artist:65AzRSW0jKSs0WtttEXrOw,frauenrap
spotify:artist:5eyMzR1hYiEZtN2c9ly2kw,reggae fusion
spotify:artist:721ZpwDLH9W0h1Ka5k6D8z,german underground rap
spotify:artist:0Vvc9IZCESWE7HOhYvJ7yE,german drill
spotify:artist:0Vvc9IZCESWE7HOhYvJ7yE,cologne hip hop
spotify:artist:4GKxbLQmj5yeGMzgyoOB2c,german cloud rap
spotify:artist:4GKxbLQmj5yeGMzgyoOB2c,german trap
spotify:artist:1ZdPbovVpFHo1Uy1FmjklW,deep minimal techno
spotify:artist:1ZdPbovVpFHo1Uy1FmjklW,italian techno
spotify:artist:1CIuNl1eWjkoPrhWdMK8L6,frankfurt electronic
spotify:artist:3t6NA1aXgEgmkhKGf2bsP9,melodic techno
spotify:artist:53k6hml77TQV6Eub3zdbju,electra
spotify:artist:2OpUrUeIF1sqWHwSbMPNkB,dark techno
spotify:artist:2OpUrUeIF1sqWHwSbMPNkB,ukrainian electronic
spotify:artist:1doQgXssRfKnLx70adszbK,electronica
spotify:artist:1doQgXssRfKnLx70adszbK,minimal techno
spotify:artist:1doQgXssRfKnLx70adszbK,microhouse
spotify:artist:1doQgXssRfKnLx70adszbK,deep techno
spotify:artist:1doQgXssRfKnLx70adszbK,melodic techno
spotify:artist:1doQgXssRfKnLx70adszbK,ambient techno
spotify:artist:39cgo5SPJygKIlIcrwkd73,uptempo hardcore
spotify:artist:4b5i7hio1ANiVkLSlISYO8,jazzy dnb
spotify:artist:33vKxDTOtXhhUYOuH78gzz,liquid funk
spotify:artist:3tQzzidoPfVifoURnDfgmD,german hip hop
spotify:artist:3tQzzidoPfVifoURnDfgmD,german trap
spotify:artist:6nIjyjkSTSLEjl6qjwx538,hamburg hip hop
spotify:artist:1yIifIA91WgmfzBcjbQB8i,german hip hop
spotify:artist:1yIifIA91WgmfzBcjbQB8i,kurdish hip hop
spotify:artist:0t9IVyFGzH79wIFfhEXddQ,german hip hop
spotify:artist:2qMezKrAKRh2Z2uR3fCqHt,german hip hop
spotify:artist:6NG0bF3tpQuQOixbzFPLIv,german hip hop
spotify:artist:4EEWia4jMIjBj1Y9VtliSF,german hip hop
spotify:artist:4EEWia4jMIjBj1Y9VtliSF,german trap
spotify:artist:34LetYSjEuG2fBb4Z8PwPg,german hip hop
spotify:artist:34LetYSjEuG2fBb4Z8PwPg,german alternative rap
spotify:artist:34LetYSjEuG2fBb4Z8PwPg,german drill
spotify:artist:09agIJMxCD2k87ys9Al0f0,german dance
spotify:artist:09agIJMxCD2k87ys9Al0f0,slap house
spotify:artist:09agIJMxCD2k87ys9Al0f0,hypertechno
spotify:artist:6t7U7sYlVCtlMWzbecJcHd,albanian hip hop
spotify:artist:6t7U7sYlVCtlMWzbecJcHd,albanian pop
spotify:artist:6t7U7sYlVCtlMWzbecJcHd,frauenrap
spotify:artist:5Wg2b4Mp42gicxEeDNawf7,pop dance
spotify:artist:5Wg2b4Mp42gicxEeDNawf7,scandipop
spotify:artist:1zDnARSHiWiOGH7QmiHORQ,german hip hop
spotify:artist:1zDnARSHiWiOGH7QmiHORQ,german alternative rap
spotify:artist:1zDnARSHiWiOGH7QmiHORQ,german drill
spotify:artist:0tvpihdAsKiNnP6sWS3jUI,electronic trap
spotify:artist:0tvpihdAsKiNnP6sWS3jUI,bass trap
spotify:artist:3EpmmPtV7DduqNmeqaADIm,indie poptimism
spotify:artist:3EpmmPtV7DduqNmeqaADIm,vapor pop
spotify:artist:1xHQO9GJIW9OXHxGBISYc5,electropop
spotify:artist:2cFrymmkijnjDg9SS92EPM,pop
spotify:artist:2cFrymmkijnjDg9SS92EPM,alt z
spotify:artist:356FCJoyYWyzONni54Dgrv,vapor twitch
spotify:artist:356FCJoyYWyzONni54Dgrv,vapor soul
spotify:artist:670UISOh9XV1zlq5z5IfoY,pop edm
spotify:artist:3gIRvgZssIb9aiirIg0nI3,pop
spotify:artist:3gIRvgZssIb9aiirIg0nI3,electropop
spotify:artist:3gIRvgZssIb9aiirIg0nI3,alt z
spotify:artist:2kRfqPViCqYdSGhYSM9R0Q,pop
spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl,pop
spotify:artist:6Ad91Jof8Niiw0lGLLi3NW,modern rock
spotify:artist:6Ad91Jof8Niiw0lGLLi3NW,rock
spotify:artist:6Ad91Jof8Niiw0lGLLi3NW,pov: indie
spotify:artist:6Ad91Jof8Niiw0lGLLi3NW,british indie rock
spotify:artist:3l0CmX0FuQjFxr8SK7Vqag,pov: indie
spotify:artist:3l0CmX0FuQjFxr8SK7Vqag,indie pop
spotify:artist:3l0CmX0FuQjFxr8SK7Vqag,bedroom pop
spotify:artist:0NIPkIjTV8mB795yEIiPYL,pov: indie
spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,bedroom pop
spotify:artist:4gHcu2JoaXJ0mV4aNPCd7N,indie soul
spotify:artist:4gHcu2JoaXJ0mV4aNPCd7N,dutch pop
spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop
spotify:artist:0JDVDA5aG4Y2wXylqghzC6,modern indie pop
spotify:artist:5JMLG56F1X5mFmWNmS0iAp,alt z
spotify:artist:3uwAm6vQy7kWPS2bciKWx9,pov: indie
spotify:artist:3uwAm6vQy7kWPS2bciKWx9,indie pop
spotify:artist:3uwAm6vQy7kWPS2bciKWx9,bedroom pop
spotify:artist:3uwAm6vQy7kWPS2bciKWx9,norwegian indie
spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,pop
spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,alt z
spotify:artist:45dkTj5sMRSjrmBSBeiHym,pop
spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,pop
spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,pov: indie
spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,bedroom pop
spotify:artist:63yrD80RY3RNEM2YDpUpO8,pop
spotify:artist:63yrD80RY3RNEM2YDpUpO8,electropop
spotify:artist:63yrD80RY3RNEM2YDpUpO8,alt z
spotify:artist:5xkAtLTf309LAGZTbvULBn,singer-songwriter pop
spotify:artist:5xkAtLTf309LAGZTbvULBn,alt z
spotify:artist:5xkAtLTf309LAGZTbvULBn,australian alternative pop
spotify:artist:0HthCchcL0kVLHTr113Vk1,pov: indie
spotify:artist:0HthCchcL0kVLHTr113Vk1,alt z
spotify:artist:0HthCchcL0kVLHTr113Vk1,indie pop
spotify:artist:0HthCchcL0kVLHTr113Vk1,bedroom pop
spotify:artist:37tvoDywVy5DffmvaP9efW,german cloud rap
spotify:artist:37tvoDywVy5DffmvaP9efW,german underground rap
spotify:artist:38LgggGSwFlmHSG0VWsr4a,german trap
spotify:artist:38LgggGSwFlmHSG0VWsr4a,german hyperpop
spotify:artist:3KDXwiofB7zLKg8JFmDTWa,german trap
spotify:artist:2w9UZyuyLpHG4jqH9zwqjA,german trap
spotify:artist:2GE4rTLtDyiytFLIa6lRpM,cologne hip hop
spotify:artist:4P5ooDKThRs2cx6MZ7cpFg,german cloud rap
spotify:artist:4P5ooDKThRs2cx6MZ7cpFg,german trap
spotify:artist:68BnIBra7XHhtqHgLVCD4B,german hip hop
spotify:artist:68BnIBra7XHhtqHgLVCD4B,german trap
spotify:artist:7Cdo9rNaaoItdnMX2ghuD9,german alternative rap
spotify:artist:7Cdo9rNaaoItdnMX2ghuD9,german underground rap
spotify:artist:30ttvzupq5sM6n9NBx6uBx,cologne hip hop
spotify:artist:5c06vJcSVy2vrtggsBvmnE,german trap
spotify:artist:6VyeJs6GVs35g2EH5QhxAd,german trap
spotify:artist:6GoNVmYCl0yUm4pEp80vn6,german hip hop
spotify:artist:6GoNVmYCl0yUm4pEp80vn6,bayerischer rap
spotify:artist:0H39MdGGX6dbnnQPt6NQkZ,melodic rap
spotify:artist:0H39MdGGX6dbnnQPt6NQkZ,slap house
spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,pop dance
spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,electro house
spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,slap house
spotify:artist:6quCxsPM8fOxowmqOx5j93,chill beats
spotify:artist:2f9PTWJfMMDTAFZcvHy1Z5,complextro
spotify:artist:2f9PTWJfMMDTAFZcvHy1Z5,canadian electronic
spotify:artist:3A5tHz1SfngyOZM2gItYKu,hip hop
spotify:artist:3A5tHz1SfngyOZM2gItYKu,rap
spotify:artist:3A5tHz1SfngyOZM2gItYKu,underground hip hop
spotify:artist:3A5tHz1SfngyOZM2gItYKu,alternative hip hop
spotify:artist:3A5tHz1SfngyOZM2gItYKu,experimental hip hop
spotify:artist:3A5tHz1SfngyOZM2gItYKu,drumless hip hop
spotify:artist:36qSFTwqnZvCnpmSGY9TKe,german cloud rap
spotify:artist:36qSFTwqnZvCnpmSGY9TKe,german hyperpop
spotify:artist:4Kjl91bg9I6TuhrEC0NQgX,drum and bass
spotify:artist:4Kjl91bg9I6TuhrEC0NQgX,brazilian dnb
spotify:artist:26ebId61VmZiSisU1EByQV,german alternative rap
spotify:artist:6T7XbmwpyoGJlXgeV0UWJ6,gambian hip hop
spotify:artist:4UCAuuEJ6iOposme0I5f9I,german trap
spotify:artist:6GBNnL0bXLSaoUzQDGcfDu,german trap
spotify:artist:3Mfatql1PMmQrdB37eXO5e,german r&b
spotify:artist:3Mfatql1PMmQrdB37eXO5e,frauenrap
spotify:artist:53BEFtLPZXpJ1wAkkAPEDX,german trap
spotify:artist:3mO6r0aFklynvP4OwjBEj7,german cloud rap
spotify:artist:3mO6r0aFklynvP4OwjBEj7,german trap
spotify:artist:0GgY7hjMoGDsX8ZDe2mwds,french hip hop
spotify:artist:0GgY7hjMoGDsX8ZDe2mwds,pop urbaine
spotify:artist:0GgY7hjMoGDsX8ZDe2mwds,r&b francais
spotify:artist:0GgY7hjMoGDsX8ZDe2mwds,rap algerien
spotify:artist:6BWQQSyCjsWidXMy1DjfMX,german cloud rap
spotify:artist:6BWQQSyCjsWidXMy1DjfMX,german trap
spotify:artist:6BWQQSyCjsWidXMy1DjfMX,german hyperpop
spotify:artist:7mealfQTKR3SAaXz6taZEj,german underground rap
spotify:artist:4h9FRbQ7cXJd05ZsPDUa8Y,german hip hop
spotify:artist:4h9FRbQ7cXJd05ZsPDUa8Y,hamburg hip hop
spotify:artist:4h9FRbQ7cXJd05ZsPDUa8Y,german underground rap
spotify:artist:6F76Jl7o3NgFdFEEl88pFt,hamburg hip hop
spotify:artist:0jhEQbNcfAKD4C3Gn9kPRo,hamburg hip hop
spotify:artist:4OCsXXjPfgZ9leGFuAdaHU,german trap
spotify:artist:4OCsXXjPfgZ9leGFuAdaHU,german hyperpop
spotify:artist:19HkoJO5mHioVkrGqWXFVI,bayerischer rap
spotify:artist:2je2ar30XqWOzgF14JUp3X,german cloud rap
spotify:artist:3CrraEHZV8RWfYG4GgP72Y,hamburg hip hop
spotify:artist:3CrraEHZV8RWfYG4GgP72Y,german trap
spotify:artist:40NRiKuuhj1pgGYppptlBO,grime
spotify:artist:40NRiKuuhj1pgGYppptlBO,uk hip hop
spotify:artist:40NRiKuuhj1pgGYppptlBO,afroswing
spotify:artist:6aJAd8zM1s3Slw64KfsmaF,drum and bass
spotify:artist:6aJAd8zM1s3Slw64KfsmaF,liquid funk
spotify:artist:6aJAd8zM1s3Slw64KfsmaF,uk dnb
spotify:artist:6aJAd8zM1s3Slw64KfsmaF,brazilian dnb
spotify:artist:7kmnBFcKEG75epEDP3PW22,german trap
spotify:artist:60uPSVM3svOL8kZ3Wkb3Zw,german hip hop
spotify:artist:7gXb99Sf9nNmpNYeAgIQFG,modern indie pop
spotify:artist:4sb7rZNN93BSS6Gqgepo4v,hyphy
spotify:artist:4sb7rZNN93BSS6Gqgepo4v,oakland hip hop
spotify:artist:4sb7rZNN93BSS6Gqgepo4v,gangster rap
spotify:artist:4sb7rZNN93BSS6Gqgepo4v,west coast rap
spotify:artist:4sb7rZNN93BSS6Gqgepo4v,cali rap
spotify:artist:4sb7rZNN93BSS6Gqgepo4v,golden age hip hop
spotify:artist:7gkmf5vkRbK2WLh21Ku9Kz,austrian dnb
spotify:artist:0CRJK2gwHjs3IKm4uhjNTR,darkstep
spotify:artist:0CRJK2gwHjs3IKm4uhjNTR,neurofunk
spotify:artist:6b1Reb7bhjdXtkR7wUYW61,drum and bass
spotify:artist:6b1Reb7bhjdXtkR7wUYW61,neurofunk
spotify:artist:6b1Reb7bhjdXtkR7wUYW61,uk dnb
spotify:artist:6b1Reb7bhjdXtkR7wUYW61,jump up
spotify:artist:6b1Reb7bhjdXtkR7wUYW61,bristol electronic
spotify:artist:0AAR54Jo4FnVByHHh3BAjw,darkstep
spotify:artist:0AAR54Jo4FnVByHHh3BAjw,drum and bass
spotify:artist:0AAR54Jo4FnVByHHh3BAjw,neurofunk
spotify:artist:0AAR54Jo4FnVByHHh3BAjw,liquid funk
spotify:artist:0AAR54Jo4FnVByHHh3BAjw,austrian dnb
spotify:artist:0AAR54Jo4FnVByHHh3BAjw,jump up
spotify:artist:0AAR54Jo4FnVByHHh3BAjw,deep dnb
