,artist_uri,track_uri
14149,spotify:artist:38xlMwHbkD5fJ1QGQJdylD,spotify:track:7lNlCxotSW6U2isioB6wuq
14150,spotify:artist:7uzeSpUhucPoNNtv6exCgu,spotify:track:0M0S7wJ8qtvHssRkytuRjt
14151,spotify:artist:62huveC2Mmi9nfW0ySqNwo,spotify:track:4fxgtDGLkkqpYPyAc7e098
14152,spotify:artist:2DBaDAcrh5sf17yR1qbnsy,spotify:track:3hVuyS22fIMAEvyDx2Nxih
14153,spotify:artist:7gsMzXapXdZ5XzVPJp4rBd,spotify:track:78Eqonqp6yxXuYQtnffk0W
14154,spotify:artist:45qwEAGFSoIAhlRJqYZIml,spotify:track:2nCbegqI9petdYpSvbfzeF
14155,spotify:artist:6yWyIM8jA96kl3jlCXpabB,spotify:track:1OC3aZVMSc6KsTtZNR31wS
14156,spotify:artist:2TwUVWFJs4LD0lOBbJXnNa,spotify:track:765zfCJsXtDDPInx1smYLo
14157,spotify:artist:5EoiaFh1ngnwqgcptsXRTo,spotify:track:4UwsfDErY1qZRVQK8DP5xV
14158,spotify:artist:4tD4DetBl3ny0oiQy2oqEB,spotify:track:3Frotc0IghnK52cSufF2KD
14159,spotify:artist:5ZOMkfINXvTF4GqNwHPsfW,spotify:track:4sPF7Z8NrNRcwsfjblLpJl
14160,spotify:artist:14W9ZwBj7ccu21CPJtenCh,spotify:track:7hTgUAHSskLj3Sy4tqdRLj
14161,spotify:artist:5r1obpa97ZZhp3QsgRtV9u,spotify:track:7hTgUAHSskLj3Sy4tqdRLj
14162,spotify:artist:1oxDq8JrrBTX5Jnb7ftH1w,spotify:track:0WP4sAf9JKYvy1neTliv5C
14163,spotify:artist:64XqdWjtYhfMJeQB7wtAwS,spotify:track:4on8pxur6Uz6RCOvTeWXoX
14164,spotify:artist:1q7T9rFQ2a2ukA1PU51fo3,spotify:track:4on8pxur6Uz6RCOvTeWXoX
14165,spotify:artist:21xKuobocMBa0omJ77PVuu,spotify:track:5nXSUlaOCd4sFVHMyjpaDB
14166,spotify:artist:2DBaDAcrh5sf17yR1qbnsy,spotify:track:2Rz27kKIB8LlbjzvyM1utV
14167,spotify:artist:1iCTkpYE0TcjFrlpX8LPYg,spotify:track:6fOaDofqxBAuHTLE7DSydy
14168,spotify:artist:3nv6fTNnQNbSDGxU9f9oSG,spotify:track:4RE3trTtM5MfIWOW1qZaRI
14169,spotify:artist:0K7M2QEMiMcok8igQeSsRU,spotify:track:7azleZzqOJg3DyIh86zQf7
14170,spotify:artist:1GUmG6mDLJvvMO2BZZXBT2,spotify:track:06DN5h2KwUhySaY6vyHjHU
14171,spotify:artist:2DBaDAcrh5sf17yR1qbnsy,spotify:track:6mR6aJziw88ukgEQiyNaol
14172,spotify:artist:6yWyIM8jA96kl3jlCXpabB,spotify:track:6mR6aJziw88ukgEQiyNaol
14173,spotify:artist:6fndolyUimclrN96l2IWdc,spotify:track:6mR6aJziw88ukgEQiyNaol
14174,spotify:artist:6qNRi3Mn9apPNnMSt6Qbvn,spotify:track:49dMaSOrSJT6WToa3RgWlR
14175,spotify:artist:3sdeNhCYLAMuRVsJPMNYO6,spotify:track:3m8tBqFEvHf0IjSc804w1Q
14176,spotify:artist:5iMUho98faEp2w6j5p44PH,spotify:track:3m8tBqFEvHf0IjSc804w1Q
14177,spotify:artist:5Uh59QapXCVX8TWwsDJo5N,spotify:track:6GGzXiTyaJHUaiH5TKXYV6
14178,spotify:artist:39sPWwRyNp4NNMyWzN7I0o,spotify:track:3U15RMoBB0f54wchz3T5RW
14179,spotify:artist:6N4HlHINMvoTyAL0yhBUCk,spotify:track:5YW0FJdrpTWJD3AQnjw1YT
14180,spotify:artist:1eL4DVwObeAZjGOVjASAXd,spotify:track:6Mq34oJRRHY6fiHqyaQr0k
14181,spotify:artist:1EJzWKVDeysgbyuZGfEFde,spotify:track:6ugrRFZUNIpLiqhLUgC7ix
14182,spotify:artist:3BoSEarTgKiw8sHE0ixJNK,spotify:track:4zz0z9bAQ4m1VY1fu98vYf
14183,spotify:artist:51WOYmkgWabvLeCV9kOEVe,spotify:track:4nqzQfEToqroBmlGejKsrc
14184,spotify:artist:65ltPnFGbTfv1sFjVOZBMM,spotify:track:6kQBnAAHKpbDzMxr8O9VRM
14185,spotify:artist:5wM6Pkyl4aGV9OoZHYiUbv,spotify:track:6kQBnAAHKpbDzMxr8O9VRM
14186,spotify:artist:00G1N1QNkX5ejgmHukDKDN,spotify:track:58Z8R4KZPbfTc6KVYZLwTb
14187,spotify:artist:1SSyBpR4c7ItGstC9MR3s3,spotify:track:3gYn7Jul0vLyATg45b5gcx
14188,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:track:1oz3gEoNWHAS3pjwThdSJb
14189,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,spotify:track:1oz3gEoNWHAS3pjwThdSJb
14190,spotify:artist:45dkTj5sMRSjrmBSBeiHym,spotify:track:2GSLoT7abyYGchSSDCpWEI
14191,spotify:artist:0Vw76uk7P8yVtTClWyOhac,spotify:track:6ZzYETKetIfNUsZUb23jgG
14192,spotify:artist:3w6zswp5THsSKYLICUbDTZ,spotify:track:0JJ1HpcYaYs9w5FdKEYh0b
14193,spotify:artist:4kYGAK2zu9EAomwj3hXkXy,spotify:track:0JJ1HpcYaYs9w5FdKEYh0b
14194,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,spotify:track:4bhe0XXBRo4EAPKgy4M2xz
14195,spotify:artist:7x5rK9BClDQ8wmCkYAGsQp,spotify:track:6xM8oBy40nK1rOd8WmoOPx
14196,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,spotify:track:5Qm1n9Xa2kPlHuDJ3I4MHP
14197,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,spotify:track:2iXdwVdzA0KrI2Q0iZNJbX
14198,spotify:artist:4jGPdu95icCKVF31CcFKbS,spotify:track:0TgE0ZpDHE7xnMGXqcFKbv
14199,spotify:artist:6S8UGUSbJxRdJHtWAlsTD0,spotify:track:0TgE0ZpDHE7xnMGXqcFKbv
14200,spotify:artist:2jHp7gQArCQrlMvdrIVFCg,spotify:track:0dhw2WjJZBsbBDv0Ipdgbw
14201,spotify:artist:0hEurMDQu99nJRq8pTxO14,spotify:track:4T6FWA703h6H7zk1FoSARw
14202,spotify:artist:6N4HlHINMvoTyAL0yhBUCk,spotify:track:1L6vtkHvjKWBIym93FmSPP
14203,spotify:artist:7GHdxiYiGpD4ZHM3jfyIOr,spotify:track:1QBMc979Via10RvuzUTcPm
14204,spotify:artist:6Amqc7UjJa19q4jrfAHA77,spotify:track:3ZD3muZsNvYFQmdzah1Nga
14205,spotify:artist:7ElWIGfh0fl9wePuyzvoAJ,spotify:track:3ZD3muZsNvYFQmdzah1Nga
14206,spotify:artist:1VVouGyPhjhUuaoCBZ0dFe,spotify:track:4llpWUJEWKHGVZzYv1nYid
14207,spotify:artist:5YrpR5RPxUnjQYdNw3WkkH,spotify:track:4l8oVFbQpigQq5DbOMgL18
14208,spotify:artist:7daSp9zXk1dmqNxwKFkL35,spotify:track:70rZ4P4F32a0AXzSY93e0l
14209,spotify:artist:7Eu1txygG6nJttLHbZdQOh,spotify:track:4VyWe1PYyh1p8hfTl0dSDt
14210,spotify:artist:6roo9MjIl9htSsX2Snnipb,spotify:track:7s84jOOjyWBWQepG3fiwmD
14211,spotify:artist:4Abe9XH0fplj8dbOddoYgH,spotify:track:7jGlKt1HUkjPOoNHr3XS30
14212,spotify:artist:5lKJ1MdVwexXUEEUFLI4l9,spotify:track:7jGlKt1HUkjPOoNHr3XS30
14213,spotify:artist:5LXHT7v9uYGrsyEnL9q9K8,spotify:track:65dZFeTU84qzM6tkYc9nVY
14214,spotify:artist:1uobI0lc746cFSfuLM4CP1,spotify:track:7Br9AxSNAFuKeayq6iXtrg
14215,spotify:artist:13iQ9ZfyvF0fJPpT9uVzfi,spotify:track:7wkgkIBYBH3xV2ob9Zmh87
14216,spotify:artist:5r6AkaWwQMMkRBEaaM8AFS,spotify:track:7wkgkIBYBH3xV2ob9Zmh87
14217,spotify:artist:1Jy0lTKAQDnTklKzF0g2o7,spotify:track:3QgcFagmjAErgUjXXZldZc
14218,spotify:artist:2Ki2mlU4LhZZ0BOYHWbcot,spotify:track:4NHk7fLMtvMRjzm3u1HHch
14219,spotify:artist:5wedfwksIuL9RVB3VpGxcl,spotify:track:4OpjQn1RqYWoW2IxnrHdCe
14220,spotify:artist:2rT3EQUN0gsGe8Xb8XKIjo,spotify:track:2vCGb0Sr5ismOhXPliKLRW
14221,spotify:artist:1nQM2bBniIAQO7hBtIM9a5,spotify:track:2vCGb0Sr5ismOhXPliKLRW
14222,spotify:artist:2ElQWsoSpwUhYFFdFuHqse,spotify:track:2f4kgtjCUyT7vCylHK3yfi
14223,spotify:artist:12fRkVfO2fUsz1QHgDAG3g,spotify:track:5OStfWcTYP4avWMsB8bZfy
14224,spotify:artist:4wMfqR1EZagrSlYndItxGQ,spotify:track:3cfeJE1UxGSOdtaQPkR2nd
14225,spotify:artist:4WPD5ddaSmq6gKDwvHIZHj,spotify:track:4VcOFoKYmcwUTcnznnHItJ
14226,spotify:artist:0FEEkPEuD7LFWz6peeJlIY,spotify:track:15pFrZ3p97pygBXmspuhwi
14227,spotify:artist:1iMewV5kCtODzBgKmPnIq7,spotify:track:15pFrZ3p97pygBXmspuhwi
14228,spotify:artist:5I2UfSXMbh9P7jdsxRjurv,spotify:track:7xvDFQTUNxGZSkbFggX8nZ
14229,spotify:artist:11nJzHENlaUYrrT9CAd0W9,spotify:track:0Z29k0F6FTxx3riv5tYnA7
14230,spotify:artist:34K7H4JibtJ4E9p44sCSvT,spotify:track:7iGfNxNCgwq5wCCfYe2Ahy
14231,spotify:artist:34K7H4JibtJ4E9p44sCSvT,spotify:track:4ByRu8Qhn0cZgulVlJXg6Q
14232,spotify:artist:5NChOzODHzPYNB4iho8Zcy,spotify:track:0r5ryPKfSIPSK5WADlSSRl
14233,spotify:artist:5NChOzODHzPYNB4iho8Zcy,spotify:track:1wjfSgMjGTlO2GdFPDEXqG
14234,spotify:artist:6DN74L20gxGSBONvIWuMD2,spotify:track:0V683sRWnk03v902kyDCb2
14235,spotify:artist:2wIeBTEs0AsPb74kYdEcNk,spotify:track:7xywinjCFdcZKJ0SHoZaaU
14236,spotify:artist:02CSsXlCyOTZgxKnmxweqc,spotify:track:7xywinjCFdcZKJ0SHoZaaU
14237,spotify:artist:6O9U5o03ZCnqcaujspQF5f,spotify:track:4KQXtZPbZlc9o4qnvuolz1
14238,spotify:artist:2mPJCIWr1F4EPuHC4qSGJi,spotify:track:1bujOvtIgISV3tLGoRkXkN
14239,spotify:artist:6XfzIkZ3Qel4Lvhba67CqC,spotify:track:7mb2DrQJCjRKmBGqxkr35Y
14240,spotify:artist:7ePZmecmVwRj4FqwoIxt1D,spotify:track:7mb2DrQJCjRKmBGqxkr35Y
14241,spotify:artist:5vyWkHZrsvbjPskzIatoFg,spotify:track:4TTa5YG1xsKxXImsI44fZU
14242,spotify:artist:1vhLM6xIiTjnhzb54G7lXc,spotify:track:46Jkm1tzNC1XranntkGvqM
14243,spotify:artist:1MzobgRe9ORnE8nIYGeEVT,spotify:track:5Ik7wXK4JIp9XOf9y1Dnjm
14244,spotify:artist:5U3AxI4wGaYfxG7aCd9mdR,spotify:track:1nlsIpjNAGKyVGHxQEJLj3
14245,spotify:artist:2mPJCIWr1F4EPuHC4qSGJi,spotify:track:2I4ZrkdCDx9X65cikQa8I9
14246,spotify:artist:6Lonw8vTBJtkuQhTspToma,spotify:track:3AO4PY26oFgrmf4sKGgla8
14247,spotify:artist:5NChOzODHzPYNB4iho8Zcy,spotify:track:3AO4PY26oFgrmf4sKGgla8
14248,spotify:artist:6A4Xc8rcKc020hCxwiYoOK,spotify:track:1irlKD4stLbAgvD2Ux41Mk
14249,spotify:artist:0dcxj82ddksd6tDDcJgbqo,spotify:track:2rkjPXci8F42gvN3IMAo0V
14250,spotify:artist:04GCjO1r1hPelibCUq9S8H,spotify:track:2rkjPXci8F42gvN3IMAo0V
14251,spotify:artist:2SXuNJWv9RZcRjUc7zIsHy,spotify:track:2Yom4hljMhYHCzVLqxRSdw
14252,spotify:artist:1bq8rqNnfrojn0OSAfeNXJ,spotify:track:6QOVWoZUD3IEszbfO46mYW
14253,spotify:artist:1W4VMesdXuX2yKVXHeHcLN,spotify:track:4h5zEG7WC0F2NhPKyiiOhG
14254,spotify:artist:605gPp803tctd6QXg6pOR2,spotify:track:4h5zEG7WC0F2NhPKyiiOhG
14255,spotify:artist:47EG7z3qx2JbwpTDSqRPTB,spotify:track:4xyO4ayrykXTCNXlo3Jelt
14256,spotify:artist:1DPCiDQkLqz5UBwLKknDPN,spotify:track:4xyO4ayrykXTCNXlo3Jelt
14257,spotify:artist:3GI4ib0hz1mAxLVdrQldsZ,spotify:track:6Fgzh26G7ZRawCdHBG7BNq
14258,spotify:artist:5fn1tnRpZpWa31F9ZLPrjS,spotify:track:4sVePapPqSG6fSby56LmV6
14259,spotify:artist:1Z6xW9vdFuGcaVhxLOGRTl,spotify:track:2cCFdNi9GXQuaoUy7nkRvZ
14260,spotify:artist:605gPp803tctd6QXg6pOR2,spotify:track:0Gz23AJZ18y0429PmHcM5h
14261,spotify:artist:5Sq2960LCdGIniRjmbmT6G,spotify:track:49JN50qa4f8JXo6Z1hEpVg
14262,spotify:artist:3Cctqgl264YltO8d9cZ364,spotify:track:49JN50qa4f8JXo6Z1hEpVg
14263,spotify:artist:1zBtUH3hjppGPZgt7s5SUE,spotify:track:5FGUhbYWHn3hgmBkEFS6oJ
14264,spotify:artist:3P4vW5tzQvmuoNaFQqzy9q,spotify:track:2cLYyHqmrucI35dnD7gzqq
14265,spotify:artist:45q7ao4hKpnms6kR9zJsAc,spotify:track:2cLYyHqmrucI35dnD7gzqq
14266,spotify:artist:63KLBu3tjSi0v5ezIEDpAa,spotify:track:4EVwzagXAg5p4zYm4pKcIG
14267,spotify:artist:2hR4h1Cao2ueuI7Cx9c7V8,spotify:track:7zNwTxHeXHTJ8hUkFMGx1U
14268,spotify:artist:77ONEFnCEJnH1qm5dBzDcf,spotify:track:7r0bPBVBscNMtX8M3FZtdk
14269,spotify:artist:4btBTQ1pWqpnDPY4BWMh1S,spotify:track:7r0bPBVBscNMtX8M3FZtdk
14270,spotify:artist:0SjvG9TO02Only9hkIBswM,spotify:track:1yGKwaudZJ2YomqTnvQfqa
14271,spotify:artist:6TeBxtluBMQixZcKkJ3ZrB,spotify:track:05A98OWHydsB1FiLIOz8YH
14272,spotify:artist:2f7f3AmL16mmiAmYnxmmfx,spotify:track:57SWVEd1IxRmm8gWpupukS
14273,spotify:artist:7nVUUnsqtNsHsClBi5gPwl,spotify:track:3biLzbuAICRjP0MhbAd5ih
14274,spotify:artist:53k2km8u55n9YaJJB7scjX,spotify:track:1dhGIEuVvyFKEGFUT97bzf
14275,spotify:artist:6DnF6PBcTSsEZuEjXpK0gX,spotify:track:6ZtpwGzhEiBgb5UgLxNpg4
14276,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:62DgryWob8DaPfC9XCkjNI
14277,spotify:artist:4WZGDpNwrC0vNQyl9QzF7d,spotify:track:62DgryWob8DaPfC9XCkjNI
14278,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:2QGmhQm4xYeew2f7bHILm2
14279,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:6r7AoaLvx2P0RtcqzyVluZ
14280,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:5rm9OSMcBXMBgfQbnKfOAk
14281,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:56QinE0AmuVHDQGqbYlTua
14282,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:7Gxh5SAuoMHkcLoLzlKVhd
14283,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:05yTaWPb5rtmcLjc8gh6dB
14284,spotify:artist:4WZGDpNwrC0vNQyl9QzF7d,spotify:track:05yTaWPb5rtmcLjc8gh6dB
14285,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:1Zyj1TtYdxJsXjpwAEvDms
14286,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:058Gim5mR65BceauqFm3oa
14287,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:6UUdpUabPzkHW4q3Ja3XY3
14288,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:76vF4lCKtttGsfXpj6nhcC
14289,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:6I2jabBRzwhiYHsSTqnrRC
14290,spotify:artist:4WZGDpNwrC0vNQyl9QzF7d,spotify:track:6I2jabBRzwhiYHsSTqnrRC
14291,spotify:artist:6tekmZkCK5xHTIwWeqyr0i,spotify:track:1WfqjYIjPkolOkOtM1AsKi
14292,spotify:artist:4A7HeXSd4HtQuf6IR5XZ1b,spotify:track:1WfqjYIjPkolOkOtM1AsKi
14293,spotify:artist:0t9IVyFGzH79wIFfhEXddQ,spotify:track:4n72DHGLPLJx6uFpgBvl57
14294,spotify:artist:4lDiJcOJ2GLCK6p9q5BgfK,spotify:track:3AcT72LfweTZ1HedXTyPOB
14295,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,spotify:track:3AcT72LfweTZ1HedXTyPOB
14296,spotify:artist:7D6kLgvRHr6DNDavc0LhvI,spotify:track:09hu9ddIW61xFveXPz4WVb
14297,spotify:artist:5Hx084y0lkukp4MHLFmj3S,spotify:track:61v8VsAif8uGCPQYXFU5sr
14298,spotify:artist:1wxPItEzr7U7rGSMPqZ25r,spotify:track:61v8VsAif8uGCPQYXFU5sr
14299,spotify:artist:1bq8rqNnfrojn0OSAfeNXJ,spotify:track:00slPW2hNEqF22b1KZrC1P
14300,spotify:artist:0vNuaHjk7DINrw3iRkYs48,spotify:track:00slPW2hNEqF22b1KZrC1P
14301,spotify:artist:0vDAUcrogFgvsMAXkjHZEQ,spotify:track:4MKnTSEJuUFKvf4LcKMsw6
14302,spotify:artist:3bnFFuQx7iIlFDR61ATlmx,spotify:track:2ceitJ45GOD7XppLQqUig7
14303,spotify:artist:2GZVEfuxdiWHxyPGGilrQW,spotify:track:31ruQfy4WC5og7n1hVUrsz
14304,spotify:artist:79w6LTuO4Ybif1xIHr6UXd,spotify:track:31ruQfy4WC5og7n1hVUrsz
14305,spotify:artist:7qZAfIY6gjlHRshMH1puD3,spotify:track:47wkEKbUKDHcZvchiUyjcu
14306,spotify:artist:7egmnoEETst6pdndMdXjec,spotify:track:47wkEKbUKDHcZvchiUyjcu
14307,spotify:artist:1TFqjcoVis5TzVQxrHMSfA,spotify:track:3ulgOnJfMwHFK4Q08VO1lA
14308,spotify:artist:2zNmlxTlRfyMAAifd2f71Q,spotify:track:3ulgOnJfMwHFK4Q08VO1lA
14309,spotify:artist:0liH4Jfiz66Rqjz4DH3JZk,spotify:track:4x6ZnLIKUQPImNkygeilC0
14310,spotify:artist:1Mh9G47YfuaLdQs44voLrQ,spotify:track:5kaoZStrn4VE0anFJ0EDs1
14311,spotify:artist:0YAkOkbeAPiS35qyouiM4O,spotify:track:51h1aFH0bG7KFeB1kOlARV
14312,spotify:artist:6bA2OonnJsG1tN9yClu2aC,spotify:track:4UU7BUUazrrE759RdYrJo5
14313,spotify:artist:5c9Xrr1IzKEbGhRNeLYppn,spotify:track:4UU7BUUazrrE759RdYrJo5
14314,spotify:artist:4PMAJlYIlc9EafX6z8lwZ3,spotify:track:3HDNXo0xRXT4sFt2vXF7zh
14315,spotify:artist:53rCVzFVlyntj7jEjnY2oM,spotify:track:5gih6f3l7wKXlZSEWooS0k
14316,spotify:artist:2CiO7xWdwPMDlVwlt9qa1f,spotify:track:7t0Ny2U30R31bLvKGApsdn
14317,spotify:artist:0CF9CnQbK6uS8u78KVnIPv,spotify:track:7t0Ny2U30R31bLvKGApsdn
14318,spotify:artist:7LWdcPFBFcRaamGjIJbPV7,spotify:track:05j7FJrxkQRjaLep7Ohocf
14319,spotify:artist:7kZBQcHbD4IKKEJIMnrRWC,spotify:track:13otFWMHR8dlJ73XnSEW8y
14320,spotify:artist:43cM1JWUzdfkZCi7rjkPnz,spotify:track:5xJ9IVacAYcyCF7OdGtvmt
14321,spotify:artist:6Gk5hoM7eW8NSCYhICMDHw,spotify:track:4E8u5JsVnF3qPXbNiR9m25
14322,spotify:artist:3OWO2LOPTl1u6XvJHkwHmd,spotify:track:0aoQ6P6alkFfljueLJFUig
14323,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:track:0IkK4SEryuCtbQjm5LRLMZ
14324,spotify:artist:5A03saeTY76fYsuWrzUXqr,spotify:track:66JzG73Z9KwNNjm5kVlnqI
14325,spotify:artist:1RyxB2ZzW51PHFrjNio8nL,spotify:track:66JzG73Z9KwNNjm5kVlnqI
14326,spotify:artist:5cIc3SBFuBLVxJz58W2tU9,spotify:track:1LBWzdOH7QMrZ2ychzzvPB
14327,spotify:artist:011bJBtG8SdkBqBiSpBllF,spotify:track:4lptrKbbydmqa74YS0a1rt
14328,spotify:artist:21TinSsF5ytwsfdyz5VSVS,spotify:track:0FSOenCj42lbikl1vd5ah9
14329,spotify:artist:3zAlF5gQNQo3Cwv8uQu5aG,spotify:track:3jGCwrUhPDPutFKaFMT60j
14330,spotify:artist:2xzaHpBAs9KqKe7xUOJOQh,spotify:track:3jGCwrUhPDPutFKaFMT60j
14331,spotify:artist:7jhhYl6l1zG8jc6Wjafdkc,spotify:track:1EhqtDRebAJW16W9Sf0dry
14332,spotify:artist:5r1obpa97ZZhp3QsgRtV9u,spotify:track:5PlQGL9FC6VS6eYQm8cvf8
14333,spotify:artist:14W9ZwBj7ccu21CPJtenCh,spotify:track:5PlQGL9FC6VS6eYQm8cvf8
14334,spotify:artist:4EEaeYv9BRka9v4EtfnpvZ,spotify:track:5PlQGL9FC6VS6eYQm8cvf8
14335,spotify:artist:7B76SsfzG0wWk1WEvGzCmY,spotify:track:1pO1O8USQz5pljavo50CJc
14336,spotify:artist:2h3ooJn8m8X8cL2g1BZ1Rd,spotify:track:451xeVoxnIaPJwzZYW08ss
14337,spotify:artist:1qqdO7xMptucPDMopsOdkr,spotify:track:6OhI4xi41UofnuT3kZzgLn
14338,spotify:artist:0rOadSgjgHpAXqcEq4D0xS,spotify:track:1DLNFB5CNFeXdhPbN8bAvH
14339,spotify:artist:4MjaFbBLl18vGqTY7QnmNV,spotify:track:1DLNFB5CNFeXdhPbN8bAvH
14340,spotify:artist:65kdSVYKtaef3P8EOCGWHl,spotify:track:5frQ815y2MozbjcCg8y4TZ
14341,spotify:artist:0AUkXuvc92Zd0E9qKbkfsy,spotify:track:6MNA43z6ZWCC0PnhS2DeUR
14342,spotify:artist:4WmEJkzJ7Z3yeIa98QS93Y,spotify:track:6NEXKFlaP8kEHQ8HnUYUF5
14343,spotify:artist:5aYyPjAsLj7UzANzdupwnS,spotify:track:0BRHnOFm6sjxN1i9LJrUDu
14344,spotify:artist:3vj4QdFe1WuB6d0CBPM8fN,spotify:track:1X4dyldWKbcy0eQpNaK8Y6
14345,spotify:artist:0CEFCo8288kQU7mJi25s6E,spotify:track:7vWaeCBcobKgzJgbOl23KU
14346,spotify:artist:3Ayl7mCk0nScecqOzvNp6s,spotify:track:61XspFITuKmAlYdQacNCbF
14347,spotify:artist:6Y64EaNqpqcZYTgs4c76gF,spotify:track:6HNtT20hmFvswMN53jIRv1
14348,spotify:artist:5dMzTUX22xeWjyW69R1zlc,spotify:track:4wp2wLnA5cs3h4DRTWgUCN
14349,spotify:artist:5ObBtv5VunwwhQaXXnUrsM,spotify:track:3emo5sUq2OwBctNgX0NMEV
14350,spotify:artist:4exLIFE8sISLr28sqG1qNX,spotify:track:3emo5sUq2OwBctNgX0NMEV
14351,spotify:artist:3yKoHgjtyenCOIRaD2Gghu,spotify:track:6Ot9QyUdG9xwEWCHRENF7j
14352,spotify:artist:3yKoHgjtyenCOIRaD2Gghu,spotify:track:1SodxnECFNMZDPU9NsSnRy
14353,spotify:artist:1F3AxNIIccfck4Om138WFM,spotify:track:05cmasrOI22twBcbFxKmCC
14354,spotify:artist:6beXhiFz00oHfw7Z3fu7j9,spotify:track:59VqqJdqGIP1h14I797eO0
14355,spotify:artist:1F3AxNIIccfck4Om138WFM,spotify:track:4RqVAojEbo43uPb38AlKkO
14356,spotify:artist:2YtvgEYiTH6jh7n2UmUdXX,spotify:track:70rIBnhQtO2ON2RX9GGd6H
14357,spotify:artist:3yKoHgjtyenCOIRaD2Gghu,spotify:track:6LZIAgLB8bleivcE8S7kKN
14358,spotify:artist:3yKoHgjtyenCOIRaD2Gghu,spotify:track:1rVG3AT6Wd6fRb8hajakUP
14359,spotify:artist:3yKoHgjtyenCOIRaD2Gghu,spotify:track:0G4O4metptLMkPEBRGNjI2
14360,spotify:artist:08yf5A2nS4XEeNvabDXqyg,spotify:track:2RZWdE8kYPlCAcRUYDeuLC
14361,spotify:artist:08yf5A2nS4XEeNvabDXqyg,spotify:track:3YGsjJU4URellYnAmYP4e7
14362,spotify:artist:08yf5A2nS4XEeNvabDXqyg,spotify:track:0Naq52oT6gld7WRHEUlChw
14363,spotify:artist:08yf5A2nS4XEeNvabDXqyg,spotify:track:1VbsSYNXKBpjPvqddk8zjs
14364,spotify:artist:08yf5A2nS4XEeNvabDXqyg,spotify:track:6l78mUZ86r0NrfRgni0LuM
14365,spotify:artist:08yf5A2nS4XEeNvabDXqyg,spotify:track:3jUTjCISntIUFL8jnAjzgc
14366,spotify:artist:0mGyXXKzoR5KAAh4Mkef2W,spotify:track:1dkGTWxlpBpcFl3AfAPCcj
14367,spotify:artist:7gkRNHOOt7QfhhXf0rEnmj,spotify:track:6yT4ww7r7wDBlwMDUazx0U
14368,spotify:artist:7nqSDaZKccpnUqjzedyZF4,spotify:track:0k483dcMGE6ylstRbUss1p
14369,spotify:artist:0r0R5nIjDY04TfxRM10Bcb,spotify:track:5I6wKVH7ZZ0KP5eu0ZbS4f
14370,spotify:artist:0r0R5nIjDY04TfxRM10Bcb,spotify:track:5bKXiQDrSOySV50CDVYodR
14371,spotify:artist:0r0R5nIjDY04TfxRM10Bcb,spotify:track:2VxVMgoeglyMieT2OcyrAZ
14372,spotify:artist:1ZN9qF8QRWfGkQWf3bRBrI,spotify:track:2VxVMgoeglyMieT2OcyrAZ
14373,spotify:artist:0r0R5nIjDY04TfxRM10Bcb,spotify:track:5c89zPu4lAmasutKTimEBQ
14374,spotify:artist:4HzKju0f2JKZbzBvp9Iq6t,spotify:track:5c89zPu4lAmasutKTimEBQ
14375,spotify:artist:1FGH4Bh7g9W6V4fUcKZWp5,spotify:track:5XXiK8GZjjmCHpBpUEm9z5
14376,spotify:artist:1FGH4Bh7g9W6V4fUcKZWp5,spotify:track:1zX9ziH6fCwdtH3exHEIq8
14377,spotify:artist:1FGH4Bh7g9W6V4fUcKZWp5,spotify:track:09zb1vmjubFswa5uUeCn58
14378,spotify:artist:0spHbv2fw49lDMkbOAdaqX,spotify:track:37WKcLIJyGNQKBwaYAKVkx
14379,spotify:artist:6SiyKSeJo6gcsS2NvuAbsl,spotify:track:37WKcLIJyGNQKBwaYAKVkx
14380,spotify:artist:6SiyKSeJo6gcsS2NvuAbsl,spotify:track:11oo4XpL1pw8mDxBuhOBpf
14381,spotify:artist:2fUZ5QodNiQntWefUy6Jfh,spotify:track:1TvcsGzxqStp4ucoLoZRnF
14382,spotify:artist:2fUZ5QodNiQntWefUy6Jfh,spotify:track:1kVm5oF3lmztkX3zimdbFP
