,artist_name,plays,songs,var,std
1866,Wiener Philharmoniker,1,1,,
1867,Steve Miller Band,1,1,,
1868,Bill Medley,1,1,,
1869,Geier Sturzflug,1,1,,
1870,Hubert Kah,1,1,,
1871,Ben Frost,1,1,,
1872,Colony House,1,1,,
1873,Purity Ring,1,1,,
1874,CONNY,1,1,,
1875,Montreal,1,1,,
1876,Ali Gatie,1,1,,
1877,Vengaboys,1,1,,
1878,Maisie Peters,1,1,,
1879,Meredith Monk,1,1,,
1880,Bosca,1,1,,
1881,French Coq,1,1,,
1882,The Beloved,1,1,,
1883,Brynn Cartelli,1,1,,
1884,Sandpeople,1,1,,
1885,Philip Cecil,1,1,,
1886,Sub Urban,1,1,,
1887,Weather and Nature Recordings,1,1,,
1888,Dimatik,1,1,,
1889,Radiohead,1,1,,
1890,VGR,1,1,,
1891,insaneintherainmusic,1,1,,
1892,Dellé,1,1,,
1893,DJEZJA,1,1,,
1894,Jon Connor,1,1,,
1895,Angel City,1,1,,
1896,Sepultura,1,1,,
1897,Manowar,1,1,,
1898,Mick Harvey,1,1,,
1899,Clan of Xymox,1,1,,
1900,Hannah Montana,1,1,,
1901,Blondie,1,1,,
1902,Klaas,1,1,,
1903,Troy,1,1,,
1904,Mick Jenkins,1,1,,
1905,Rosa Anschütz,1,1,,
1906,Stacie Orrico,1,1,,
1907,Albert Douglas Meakin,1,1,,
1908,Kreayshawn,1,1,,
1909,shadowraze,1,1,,
1910,Uplink,1,1,,
1911,The HU,1,1,,
1912,Patty Gurdy,1,1,,
1913,Mr. Mister,1,1,,
1914,Alice Francis,1,1,,
1915,Victoria Monét,1,1,,
1916,Geoff Castellucci,1,1,,
1917,Grizzly Bear,1,1,,
1918,Stanaj,1,1,,
1919,Max Coveri,1,1,,
1920,Came,1,1,,
1921,Main Reaktor,1,1,,
1922,R. Andrew Lee,1,1,,
1923,Jaques Raupé,1,1,,
1924,Zigarren Opa,1,1,,
1925,Bruno Bavota,1,1,,
1926,Heuss L'enfoiré,1,1,,
1927,Elba,1,1,,
1928,Lefa,1,1,,
1929,Zola,1,1,,
1930,JeanJass,1,1,,
1931,Maschine,1,1,,
1932,Rundfunk-Jugendchor Wernigerode,1,1,,
1933,Party in Backyard,1,1,,
1934,Svudvde,1,1,,
1935,Oleska,1,1,,
1936,Mélanie Laurent,1,1,,
1937,Charlie Key,1,1,,
1938,Jon Lajoie,1,1,,
1939,Bad Meets Evil,1,1,,
1940,Zest,1,1,,
1941,Morley,1,1,,
1942,DJ Reckless,1,1,,
1943,Mattiv,1,1,,
1944,Peter Broderick,1,1,,
1945,M.L,1,1,,
1946,Edvard Grieg,1,1,,
1947,Bohren & Der Club Of Gore,1,1,,
1948,XIII B,1,1,,
1949,Nils Frahm,1,1,,
1950,Erik Satie,1,1,,
1951,John Field,1,1,,
1952,Oasis For Piano,1,1,,
1953,Kae Tempest,1,1,,
1954,Propa,1,1,,
1955,WIN-C,1,1,,
1956,Gänsehaut,1,1,,
1957,iFourmance,1,1,,
1958,Ernst Busch,1,1,,
1959,Aquaplasm,1,1,,
1960,Placebo,1,1,,
1961,Kevin Rudolf,1,1,,
1962,Akvavit,1,1,,
1963,Aquamoon,1,1,,
1964,Sleep Miracle,1,1,,
1965,The Sleep & Focus Group,1,1,,
1966,Creatress,1,1,,
1967,Eric Carmen,1,1,,
1968,Van Halen,1,1,,
1969,Thompson Twins,1,1,,
1970,Kurd Maverick,1,1,,
1971,Amerie,1,1,,
1972,LBE Nature Recordings,1,1,,
1973,Plectrasonics,1,1,,
1974,Relaxed State,1,1,,
1975,Die Amigas,1,1,,
1976,Fareoh,1,1,,
1977,"Bobby ""Blue"" Bland",1,1,,
1978,Isaac Hayes,1,1,,
1979,Belik Boom,1,1,,
1980,HANZONE,1,1,,
1981,The Cure,1,1,,
1982,Howard Jones,1,1,,
1983,Roxy Music,1,1,,
1984,Sokuu,1,1,,
1985,Gary Numan,1,1,,
1986,Jok'air,1,1,,
1987,Yùhé 愈合,1,1,,
1988,Rain Parks,1,1,,
1989,Baltic Nature Sounds,1,1,,
1990,Fort Minor,1,1,,
1991,T.I.,1,1,,
1992,Subtact,1,1,,
1993,Stace Cadet,1,1,,
1994,futurebae,1,1,,
1995,LIM3,1,1,,
1996,DJ Long Nhat,1,1,,
1997,Random Forest,1,1,,
1998,Leo Stannard,1,1,,
1999,Nephew,1,1,,
2000,Peter Wackel,1,1,,
2001,Marcus Wiebusch,1,1,,
2002,Kelsea Ballerini,1,1,,
2003,Black Sabbath,1,1,,
2004,Video Games Live,1,1,,
2005,KK the Khaosist,1,1,,
2006,PaulWetz,1,1,,
2007,Davay,1,1,,
2008,NMZS,1,1,,
2009,Die Original Deutschmacher,1,1,,
2010,Ikke Hüftgold,1,1,,
2011,National Anthem Band,1,1,,
2012,The Kid LAROI,1,1,,
2013,XYLØ,1,1,,
2014,Axwell,1,1,,
2015,Majestic,1,1,,
2016,Lindsey Stirling,1,1,,
2017,Willi Wedel,1,1,,
2018,Dennis Henning,1,1,,
2019,Bruno Valencia,1,1,,
2020,Witold Lutosławski,1,1,,
2021,Die Fürstin,1,1,,
2022,Cindy Brand,1,1,,
2023,Tilman Birr,1,1,,
2024,Jax Jones,1,1,,
2025,TWINNS,1,1,,
2026,Micha Macho,1,1,,
2027,The Meters,1,1,,
2028,Marty O'Donnell,1,1,,
2029,Creed,1,1,,
2030,Henry Krinkle,1,1,,
2031,JPattersson,1,1,,
2032,Bob Moses,1,1,,
2033,Self-Created,1,1,,
2034,Gebrüder Blattschuss,1,1,,
2035,Yung Kafa & Kücük Efendi,1,1,,
2036,2 Chainz,1,1,,
2037,Tritonal,1,1,,
2038,Maluma,1,1,,
2039,Zeal & Ardor,1,1,,
2040,NOTION,1,1,,
2041,The Jungle Giants,1,1,,
2042,Phaxe,1,1,,
2043,Jayanam,1,1,,
2044,Whales,1,1,,
2045,Compay Segundo,1,1,,
2046,Buena Vista Social Club,1,1,,
2047,Systeem,1,1,,
2048,Hansi Hinterseer,1,1,,
2049,Joywave,1,1,,
2050,Luke Friend,1,1,,
2051,Divide The Day,1,1,,
2052,Vivid,1,1,,
2053,DREAMERS,1,1,,
2054,Streetlight Manifesto,1,1,,
2055,Sugarcult,1,1,,
2056,Andrew Spencer,1,1,,
2057,Madden,1,1,,
2058,Der Kleine Prinz,1,1,,
2059,Isaiah Rashad,1,1,,
2060,Nelly,1,1,,
2061,Bacilos,1,1,,
2062,Sophie Solomon,1,1,,
2063,Woodkid,1,1,,
2064,Chamillionaire,1,1,,
2065,Trobi,1,1,,
2066,Nana Mouskouri,1,1,,
2067,88-Keys,1,1,,
2068,Latroit,1,1,,
2069,Keane,1,1,,
2070,Status Quo,1,1,,
2071,Paul Simon,1,1,,
2072,Womack & Womack,1,1,,
2073,Michelle Williams,1,1,,
2074,Nick Peloso,1,1,,
2075,Dasco,1,1,,
2076,Robin Foster,1,1,,
2077,Jay & The Americans,1,1,,
2078,FDVM,1,1,,
2079,Recoil,1,1,,
2080,Joachim Pastor,1,1,,
2081,Oliver Moldan,1,1,,
2082,Zero 7,1,1,,
2083,Trick Trick,1,1,,
2084,Alain Pironi,1,1,,
2085,Mahmut Orhan,1,1,,
2086,MERO,1,1,,
2087,Sondr,1,1,,
2088,OVERWERK,1,1,,
2089,Magic Wand,1,1,,
2090,Coucheron,1,1,,
2091,Alexis Ffrench,1,1,,
2092,Joep Beving,1,1,,
2093,B-Tight,1,1,,
2094,Kris Kross Amsterdam,1,1,,
2095,Jennifer Rush,1,1,,
2096,Y'akoto,1,1,,
2097,COSIMA,1,1,,
2098,Igor Longhi,1,1,,
2099,Laid Back,1,1,,
2100,Synapson,1,1,,
2101,Blue Swede,1,1,,
2102,Johnny Ace,1,1,,
2103,Glen Campbell,1,1,,
2104,RHODES,1,1,,
2105,Tom Misch,1,1,,
2106,Clément Bcx,1,1,,
2107,Dalex,1,1,,
2108,Raspberries,1,1,,
2109,GAYLE,1,1,,
2110,KAFVKA,1,1,,
2111,Champs United,1,1,,
2112,Wild Culture,1,1,,
2113,Lil Mosey,1,1,,
2114,Jewelz & Sparks,1,1,,
2115,Szmt,1,1,,
2116,Arcángel,1,1,,
2117,Danylo,1,1,,
2118,4SQUAD,1,1,,
2119,Gnarly Gibbs,1,1,,
2120,Achtabahn,1,1,,
2121,The Five Stairsteps,1,1,,
2122,Aliotta Haynes Jeremiah,1,1,,
2123,Todd Terje,1,1,,
2124,10cc,1,1,,
2125,Deskjobs,1,1,,
2126,Jörg & Dragan (Die Autohändler),1,1,,
2127,The Spinners,1,1,,
2128,The Runaways,1,1,,
2129,Looking Glass,1,1,,
2130,Sweet,1,1,,
2131,Petit Biscuit,1,1,,
2132,Cabela and Schmitt,1,1,,
2133,Khalid,1,1,,
2134,Allocai,1,1,,
2135,Thin Lizzy,1,1,,
2136,Hearts & Colors,1,1,,
2137,Ghost Loft,1,1,,
2138,Lützenkirchen,1,1,,
2139,LIONT,1,1,,
2140,Denise Young,1,1,,
2141,Vice,1,1,,
2142,The Coasters,1,1,,
2143,Lena&Linus,1,1,,
2144,Vena Cava,1,1,,
2145,Samy Deluxe,1,1,,
2146,James Hersey,1,1,,
2147,Kongsted,1,1,,
2148,A.R. Rahman,1,1,,
2149,Luke Carpenter,1,1,,
2150,100лиця,1,1,,
2151,Star Party,1,1,,
2152,Andrew Belle,1,1,,
2153,Ron Pope,1,1,,
2154,C H R I S,1,1,,
2155,ALMA,1,1,,
2156,The Hashtags,1,1,,
2157,Ferruccio Busoni,1,1,,
2158,Killabyte,1,1,,
2159,Krale,1,1,,
2160,Orchestra Of The Golden Light,1,1,,
2161,PianoDreams,1,1,,
2162,Chumbawamba,1,1,,
2163,Disfigure,1,1,,
2164,Can't Stop Won't Stop,1,1,,
2165,Dune,1,1,,
2166,T & Sugah,1,1,,
2167,JPB,1,1,,
2168,Distrion,1,1,,
2169,Donny Benét,1,1,,
2170,Maexit,1,1,,
2171,Desmeon,1,1,,
2172,GPC,1,1,,
2173,Vanze,1,1,,
2174,Kobito,1,1,,
2175,Down Like Silver,1,1,,
2176,The Head And The Heart,1,1,,
2177,Finneas O'Connell,1,1,,
2178,Sarah Modene,1,1,,
2179,Leonard Hawk,1,1,,
2180,PIKOTARO,1,1,,
2181,Ahzuras,1,1,,
2182,Yiruma,1,1,,
2183,Trevor Stanley,1,1,,
2184,Franz Bengtsson,1,1,,
2185,Ari Naman,1,1,,
2186,Jacob Terris,1,1,,
2187,Scott Weiland,1,1,,
2188,Kiste,1,1,,
2189,TOBi,1,1,,
2190,J Swey,1,1,,
2191,DENZ1,1,1,,
2192,Speo,1,1,,
2193,Van Morrison,1,1,,
2194,Phoebe Bridgers,1,1,,
2195,Roderick Porter,1,1,,
2196,Gucci Mane,1,1,,
2197,Codeko,1,1,,
2198,De-Phazz,1,1,,
2199,Aldous Harding,1,1,,
2200,Skye-Anna,1,1,,
2201,Winterpark,1,1,,
2202,The Void,1,1,,
2203,Luke Christopher,1,1,,
2204,Noah Cyrus,1,1,,
2205,Current Joys,1,1,,
2206,Spektrem,1,1,,
2207,Elliot Berger,1,1,,
2208,SYML,1,1,,
2209,WWE,1,1,,
2210,Knoxa,1,1,,
2211,Urban Contact,1,1,,
2212,Jacob Da Grill,1,1,,
2213,Papa Roach,1,1,,
2214,Razorlight,1,1,,
2215,Limp Bizkit,1,1,,
2216,Empire of the Sun,1,1,,
2217,Nickelback,1,1,,
2218,N.E.R.D,1,1,,
2219,The Temper Trap,1,1,,
2220,Good Charlotte,1,1,,
2221,Buddy,1,1,,
2222,Wonderwall,1,1,,
2223,No Angels,1,1,,
2224,Peter Bjorn and John,1,1,,
2225,Edward Sharpe & The Magnetic Zeros,1,1,,
2226,Team Scheisse,1,1,,
2227,M. Byrd,1,1,,
2228,Carolina Gaitán - La Gaita,1,1,,
2229,WhoMadeWho,1,1,,
2230,Endzone,1,1,,
2231,Dirk Brossé,1,1,,
2232,The Cardigans,1,1,,
2233,Juice Newton,1,1,,
2234,The Communards,1,1,,
2235,Sum 41,1,1,,
2236,Katie Melua,1,1,,
2237,Boy Meets Girl,1,1,,
2238,Jimmy Eat World,1,1,,
2239,Anne Clark,1,1,,
2240,TEYA,1,1,,
2241,Besomorph,1,1,,
2242,Opeth,1,1,,
2243,Janos Sebestyen,1,1,,
2244,Bomfunk MC's,1,1,,
2245,Paolo Nutini,1,1,,
2246,José González,1,1,,
2247,Sophie Ellis-Bextor,1,1,,
2248,Franz Ferdinand,1,1,,
2249,Klaxons,1,1,,
2250,Safri Duo,1,1,,
2251,Crazy Town,1,1,,
2252,Yeah Yeah Yeahs,1,1,,
2253,Muse,1,1,,
2254,Queens of the Stone Age,1,1,,
2255,The Kooks,1,1,,
2256,Phantom Planet,1,1,,
2257,Gossip,1,1,,
2258,Amy Macdonald,1,1,,
2259,Jamelia,1,1,,
2260,Wes,1,1,,
2261,Kenny Loggins,1,1,,
2262,Gotye,1,1,,
2263,Hameed Ansari,1,1,,
2264,R.D.B.,1,1,,
2265,Sumasha Kumar,1,1,,
2266,EMMA6,1,1,,
2267,Die Toten Hosen,1,1,,
2268,Olivia Newton-John,1,1,,
2269,Rainbirds,1,1,,
2270,Tariq,1,1,,
2271,Element Of Crime,1,1,,
2272,Eric Gales,1,1,,
2273,Jim Steinman,1,1,,
2274,Pagolo Firavanti,1,1,,
2275,Croatia Squad,1,1,,
2276,Remady,1,1,,
2277,ACE TEE,1,1,,
2278,Palast Orchester,1,1,,
2279,AREA21,1,1,,
2280,Cecelia Ahern,1,1,,
2281,Die Flippers,1,1,,
2282,MKTO,1,1,,
2283,Capelli,1,1,,
2284,JuliensBlog,1,1,,
2285,Nate Dogg,1,1,,
2286,Kidman,1,1,,
2287,Lionel Richie,1,1,,
2288,Graeme Simsion,1,1,,
2289,Blur,1,1,,
2290,Ricky Martin,1,1,,
2291,George Frideric Handel,1,1,,
2292,Hund am Strand,1,1,,
2293,Alli Neumann,1,1,,
2294,Acht Eimer Hühnerherzen,1,1,,
2295,Schnipo Schranke,1,1,,
2296,Dota Kehr,1,1,,
2297,Hotel Rimini,1,1,,
2298,Mia Morgan,1,1,,
2299,Middle Of The Road,1,1,,
2300,Polaris,1,1,,
2301,Rocky Sharpe & The Replays,1,1,,
2302,Tina Turner,1,1,,
2303,Power-Haus,1,1,,
2304,Christian Reindl,1,1,,
2305,Cliff Martinez,1,1,,
2306,YFN Lucci,1,1,,
2307,Peachkka,1,1,,
2308,Tyla Jane,1,1,,
2309,Rob $tone,1,1,,
2310,Burak Yeter,1,1,,
2311,Dominic Fike,1,1,,
2312,Wu-Tang Clan,1,1,,
2313,Gunplay,1,1,,
2314,DragonForce,1,1,,
2315,ELIF,1,1,,
2316,Judas Priest,1,1,,
2317,Ludacris,1,1,,
2318,Tamia,1,1,,
2319,Ron Williams,1,1,,
2320,Joe,1,1,,
2321,Joachim Kemmer,1,1,,
2322,A-Type Player,1,1,,
2323,Tina Frank,1,1,,
2324,Kenny Rogers,1,1,,
2325,André Zuniga,1,1,,
2326,Safe and Sound,1,1,,
2327,Robin Bengtsson,1,1,,
2328,Florian Arndt,1,1,,
2329,PH3,1,1,,
2330,Mute!,1,1,,
2331,Gissberg,1,1,,
2332,GoldFish,1,1,,
2333,Ordinary (by day),1,1,,
2334,Chima,1,1,,
2335,Hilary Duff,1,1,,
2336,Hit-Boy,1,1,,
2337,Wabie,1,1,,
2338,Dizzee Rascal,1,1,,
2339,Chelsea Lankes,1,1,,
2340,The Pierces,1,1,,
2341,James Blunt,1,1,,
2342,1 Purple Summer,1,1,,
2343,Maliibu N Helene,1,1,,
2344,Jamhuri Jazz Band,1,1,,
2345,Noize Generation,1,1,,
2346,Naked Ape,1,1,,
2347,Paul Kalkbrenner,1,1,,
2348,Jon Bellion,1,1,,
2349,Veronica Jax,1,1,,
2350,J.J. Cale,1,1,,
2351,The Specials,1,1,,
2352,Jake Owen,1,1,,
2353,Dj Veyron,1,1,,
2354,Audio Push,1,1,,
2355,Booba,1,1,,
2356,K CAMP,1,1,,
2357,Baby Brown,1,1,,
2358,The-Dream,1,1,,
2359,O.T. Genasis,1,1,,
2360,Piero Piccioni,1,1,,
2361,Etta James,1,1,,
2362,Tom Walker,1,1,,
2363,The Guy Who Didn't Like Musicals Cast,1,1,,
2364,feeble little horse,1,1,,
2365,Salami Rose Joe Louis,1,1,,
2366,CHIC,1,1,,
2367,Tegan and Sara,1,1,,
2368,Anitta,1,1,,
2369,James TW,1,1,,
2370,Sister Sledge,1,1,,
2371,Timi Hendrix,1,1,,
2372,Dazzle,1,1,,
2373,CJ Flemings,1,1,,
2374,Sylvester,1,1,,
2375,Janelle Monáe,1,1,,
2376,The Blessed Madonna,1,1,,
2377,Passenger,1,1,,
2378,Mabel,1,1,,
2379,morten,1,1,,
2380,Portugal. The Man,1,1,,
2381,Silla,1,1,,
2382,HAIM,1,1,,
2383,Two Door Cinema Club,1,1,,
2384,Vance Joy,1,1,,
2385,Anthony Crivello,1,1,,
2386,Panos Mouzourakis,1,1,,
2387,Jerry Vale,1,1,,
2388,Andrew Rannells,1,1,,
2389,João Gilberto,1,1,,
2390,Francis Lai,1,1,,
2391,Jarvis Cocker,1,1,,
2392,Chorus - The Lion King 2: Simba's Pride,1,1,,
2393,Billy Eichner,1,1,,
2394,Chiwetel Ejiofor,1,1,,
2395,Emma Stone,1,1,,
2396,Anthony Rosenthal,1,1,,
2397,T'Shan Williams,1,1,,
2398,Brian D'Arcy James,1,1,,
2399,Brooke Maxwell,1,1,,
2400,'Falsettos' 2016 Broadway Company,1,1,,
2401,Scott Redmond,1,1,,
2402,Kholby Wardell,1,1,,
2403,Meryl Streep,1,1,,
2404,Original Broadway Cast of Hamilton,1,1,,
2405,Daveed Diggs,1,1,,
2406,Will Roland,1,1,,
2407,Amanda Seyfried,1,1,,
2408,Tim Curry,1,1,,
2409,Alex Brightman,1,1,,
2410,Al Gear,1,1,,
2411,Cypress Hill,1,1,,
2412,Gianni Blu,1,1,,
2413,Dope,1,1,,
2414,Pink Panda,1,1,,
2415,Pep Love,1,1,,
2416,The Peddlers,1,1,,
2417,Crime Mob,1,1,,
2418,Frühstück bei Stefanie,1,1,,
2419,Deaf Havana,1,1,,
2420,John Gibbons,1,1,,
2421,MÖWE,1,1,,
2422,Mathy,1,1,,
2423,Robby East,1,1,,
2424,KCB,1,1,,
2425,le Shuuk,1,1,,
2426,Giorgio Gee,1,1,,
2427,MR.BLACK,1,1,,
2428,Frey,1,1,,
2429,A$AP TyY,1,1,,
2430,Beico & MT93,1,1,,
2431,Industrialyzer,1,1,,
2432,TCTS,1,1,,
2433,Secondcity,1,1,,
2434,Radio Slave,1,1,,
2435,KAAZE,1,1,,
2436,Ofenbach,1,1,,
2437,Rhythm Masters,1,1,,
2438,Milli Vanilli,1,1,,
2439,Giuseppe Galvetti,1,1,,
2440,Benny Treskow,1,1,,
2441,Novo Talos,1,1,,
2442,Michel Brown,1,1,,
2443,Leigh Watershed,1,1,,
2444,Calm Shores,1,1,,
2445,LUCHS,1,1,,
2446,Mayday,1,1,,
2447,charlie dreaming,1,1,,
2448,August Wilhelmsson,1,1,,
2449,Vincent & A Secret,1,1,,
2450,Gogenheim,1,1,,
2451,Ruud Vanderwege,1,1,,
2452,Evolution of Stars,1,1,,
2453,Intrinsic Focus,1,1,,
2454,From Now On,1,1,,
2455,Brooks,1,1,,
2456,Hot Shade,1,1,,
2457,Pietro Lombardi,1,1,,
2458,AJÉ,1,1,,
2459,Alannah Myles,1,1,,
2460,Robbie Rivera,1,1,,
2461,Lazy Lizzard Gang,1,1,,
2462,Francesco Minotro,1,1,,
2463,Nause,1,1,,
2464,Roger Whittaker,1,1,,
2465,Linda Ronstadt,1,1,,
2466,Polarkreis 18,1,1,,
2467,FAYAN,1,1,,
2468,Scott McKenzie,1,1,,
2469,Angels & Airwaves,1,1,,
2470,Billy Boyd,1,1,,
2471,Chris Montez,1,1,,
2472,Lil Yachty,1,1,,
2473,Captain Traumschiff,1,1,,
2474,Montez,1,1,,
2475,Curly,1,1,,
2476,AKIRA,1,1,,
2477,Sugar MMFK,1,1,,
2478,Backstreet Boys,1,1,,
2479,Gozpel,1,1,,
2480,Mergim Mjeku,1,1,,
2481,Dianobeats,1,1,,
2482,ItaloBrothers,1,1,,
2483,The Verve,1,1,,
2484,Eric Bellinger,1,1,,
2485,Yung Lean,1,1,,
2486,J Hus,1,1,,
2487,Kush Kush,1,1,,
2488,Wretch 32,1,1,,
2489,Damso,1,1,,
2490,Daycem,1,1,,
2491,MORTEN,1,1,,
2492,3Plusss,1,1,,
2493,Ogün & Ömsen,1,1,,
2494,Simone Sommerland,1,1,,
2495,Tsuko G.,1,1,,
2496,Ahzumjot,1,1,,
2497,Ramz,1,1,,
2498,BlocBoy JB,1,1,,
2499,Vybz Kartel,1,1,,
2500,Delivery Boys,1,1,,
2501,Dark Rehab,1,1,,
2502,Sportfreunde Stiller,1,1,,
2503,Erdmöbel,1,1,,
2504,Léonin,1,1,,
2505,Dan Brown,1,1,,
2506,Sasha Alex Sloan,1,1,,
2507,Die Autohändler,1,1,,
2508,Benjamin Britten,1,1,,
2509,Bonobo,1,1,,
2510,Peter Sandberg,1,1,,
2511,They Dream By Day,1,1,,
2512,Ali Bumaye,1,1,,
2513,Fatboy Slim,1,1,,
2514,Jack Jones,1,1,,
2515,David Holmes,1,1,,
2516,Nightmares On Wax,1,1,,
2517,The Clash,1,1,,
2518,The Rodger Fox Big Band,1,1,,
2519,O.A.R.,1,1,,
2520,Lee Fields & The Expressions,1,1,,
2521,Menahan Street Band,1,1,,
2522,Shirley Bassey,1,1,,
2523,benny blanco,1,1,,
2524,Massive Attack,1,1,,
2525,DJ TIRED,1,1,,
2526,DJ Koze,1,1,,
2527,Sound Quelle,1,1,,
2528,Chris Malinchak,1,1,,
2529,Dompe,1,1,,
2530,Dennis Cruz,1,1,,
2531,Roy Orbison,1,1,,
2532,Eddie Cochran,1,1,,
2533,Wilson Pickett,1,1,,
2534,The Everly Brothers,1,1,,
2535,Slipknot,1,1,,
2536,Louis Prima & Keely Smith,1,1,,
2537,The Rubettes,1,1,,
2538,Thievery Corporation,1,1,,
2539,Seyed,1,1,,
2540,EstA,1,1,,
2541,Omiki,1,1,,
2542,Carly Simon,1,1,,
2543,Iyaz,1,1,,
2544,Duke Ellington,1,1,,
2545,Leonard Bernstein,1,1,,
2546,Yasha,1,1,,
2547,Bridgit Mendler,1,1,,
2548,Max Richard Leßmann,1,1,,
2549,Mike Singer,1,1,,
2550,T-Pain,1,1,,
2551,Guru Josh Project,1,1,,
2552,Bozza,1,1,,
2553,P.M.B.,1,1,,
2554,Lance Butters,1,1,,
2555,Casino Music,1,1,,
2556,Joe South,1,1,,
2557,Guru Josh,1,1,,
2558,Nat King Cole,1,1,,
2559,Sheryl Crow,1,1,,
2560,Jackie Wilson,1,1,,
2561,Manuela,1,1,,
2562,Stellan Johnson,1,1,,
2563,Zazou,1,1,,
2564,Till Von Sein,1,1,,
2565,Ferdinand Weber,1,1,,
2566,Ogris Debris,1,1,,
2567,WEISS,1,1,,
2568,Ernst Neger,1,1,,
2569,Lonny Kellner,1,1,,
2570,Hermann,1,1,,
2571,Franz Gordon,1,1,,
2572,Cellophane Roses,1,1,,
2573,Adam Fincher,1,1,,
2574,Heinz Goldblatt,1,1,,
2575,Alan Ellis,1,1,,
2576,Tomasz Kraal,1,1,,
2577,Fellows,1,1,,
2578,Rannar Sillard,1,1,,
2579,Algoth Holmes,1,1,,
2580,Clark Younger,1,1,,
2581,Gabriel Parker,1,1,,
2582,Otto Wahl,1,1,,
2583,Saeko Seki,1,1,,
2584,Grobert,1,1,,
2585,Timewarp Inc,1,1,,
2586,Solomun,1,1,,
2587,Ray Charles,1,1,,
2588,Dayne S,1,1,,
2589,Nancy Sinatra,1,1,,
2590,Petula Clark,1,1,,
2591,The Animals,1,1,,
2592,Cream,1,1,,
2593,Joe Cocker,1,1,,
2594,Herman's Hermits,1,1,,
2595,Desmond Dekker,1,1,,
2596,Jackie DeShannon,1,1,,
2597,Fontella Bass,1,1,,
2598,The Searchers,1,1,,
2599,Otis Redding,1,1,,
2600,The Doors,1,1,,
2601,Dusty Springfield,1,1,,
2602,The Turtles,1,1,,
2603,Them,1,1,,
2604,Jerry Lee Lewis,1,1,,
2605,Jimmy Young,1,1,,
2606,Gabriel & Dresden,1,1,,
2607,Eli & Fur,1,1,,
2608,Rashid Ajami,1,1,,
2609,MOGUAI,1,1,,
2610,Nathaniel Rateliff & The Night Sweats,1,1,,
2611,BØRNS,1,1,,
2612,The Bohicas,1,1,,
2613,Y.V.E. 48,1,1,,
2614,Sebastian Schol,1,1,,
2615,Drangsal,1,1,,
2616,Yo-Yo Ma,1,1,,
2617,Ane Brun,1,1,,
2618,Gregor Salto,1,1,,
2619,Ravanantha,1,1,,
2620,Lolita Jolie,1,1,,
2621,Damon Paul,1,1,,
2622,Don't Worry,1,1,,
2623,Bob Sinclar,1,1,,
2624,TheBattle,1,1,,
2625,Joshua Walter,1,1,,
2626,Both,1,1,,
2627,XOMA,1,1,,
2628,diMaro,1,1,,
2629,Paradise,1,1,,
2630,Gary's Tyler,1,1,,
2631,Slowly Drifting,1,1,,
2632,The Firestones,1,1,,
2633,Nils Van Zandt,1,1,,
2634,MARC,1,1,,
2635,Floral,1,1,,
2636,Supermans Feinde,1,1,,
2637,Felice,1,1,,
2638,Sofía Reyes,1,1,,
2639,Reebs,1,1,,
2640,Alex Schulz,1,1,,
2641,Get Well Soon,1,1,,
2642,SYNTHKARTELL,1,1,,
2643,Campsite Dream,1,1,,
2644,Pablo Nouvelle,1,1,,
2645,Set Mo,1,1,,
2646,Matt Corby,1,1,,
2647,Gwen,1,1,,
2648,Greyson Chance,1,1,,
2649,Monakr,1,1,,
2650,Brandon Beal,1,1,,
2651,Katy B,1,1,,
2652,Elliphant,1,1,,
2653,Gallant,1,1,,
2654,Abstract,1,1,,
2655,Made In June,1,1,,
2656,Matt Kelly,1,1,,
2657,Brian Berg,1,1,,
2658,Steve Serano,1,1,,
2659,The.madpix.project,1,1,,
2660,Imposs,1,1,,
2661,Dan10,1,1,,
2662,Willy William,1,1,,
2663,Seafret,1,1,,
2664,Madeline Juno,1,1,,
2665,Oliver,1,1,,
2666,Pretty Pink,1,1,,
2667,Battle for Athens,1,1,,
2668,Gazzo,1,1,,
2669,Rob & Chris,1,1,,
2670,Curse,1,1,,
2671,Amine,1,1,,
2672,Hillsong Young & Free,1,1,,
2673,Loona,1,1,,
2674,KAYEF,1,1,,
2675,Tacabro,1,1,,
2676,Ian Carey Project,1,1,,
2677,Kim Cesarion,1,1,,
2678,Alex Diehl,1,1,,
2679,LEA,1,1,,
2680,Mark Tarmonea,1,1,,
2681,Me And My Drummer,1,1,,
2682,Erik Hassle,1,1,,
2683,Joshua Radin,1,1,,
2684,Leon Bridges,1,1,,
2685,Jennifer Lawrence,1,1,,
2686,MOVEMENT,1,1,,
2687,Shut Up,1,1,,
2688,Fools Garden,1,1,,
2689,Sam Walkertone,1,1,,
2690,Sarah P.,1,1,,
2691,Stephen,1,1,,
2692,Causes,1,1,,
2693,Tobtok,1,1,,
2694,Sebastien,1,1,,
2695,Rea Garvey,1,1,,
2696,24|7 sound,1,1,,
2697,Mashd N Kutcher,1,1,,
2698,Felix Cartal,1,1,,
2699,Black M,1,1,,
2700,Plaitum,1,1,,
2701,Greg Laswell,1,1,,
2702,Jack Johnson,1,1,,
2703,Tiemo Hauer,1,1,,
2704,ERRdeKa,1,1,,
2705,Jacob Bellens,1,1,,
2706,Club Kuru,1,1,,
2707,Monica,1,1,,
2708,Jochen Distelmeyer,1,1,,
2709,Al Bairre,1,1,,
2710,Majid Jordan,1,1,,
