uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
spotify:track:6ikECblTJO598uSgyqtTmD,0.31,0.601,259253,0.6,0.00759,7,0.0534,-5.97,1,0.029,116.666,4,0.684
spotify:track:6FJbvdUSkr1tyXdVZ2UlBR,0.834,0.286,263827,0.411,0.0,4,0.132,-4.94,0,0.0315,164.1,3,0.0703
spotify:track:3e809RytbPZxM8BjbrjlqF,0.000287,0.727,260040,0.573,0.00188,6,0.307,-7.029,1,0.0333,106.979,4,0.162
spotify:track:2K5W4FicHhKQ9xMSl1MZX2,0.129,0.625,149693,0.66,6.34e-05,4,0.12,-5.477,1,0.0416,125.303,4,0.731
spotify:track:7uYQELhe7g6QLIzZDOlhbW,0.384,0.434,204209,0.677,0.0684,10,0.119,-7.535,1,0.119,167.923,4,0.218
spotify:track:6ZSTinOwx5dKFYc6iYyGDn,0.804,0.414,207240,0.167,0.0,9,0.117,-16.519,1,0.0484,133.45,4,0.384
spotify:track:7wAr1IVsHhRf095EDZ4tDf,0.894,0.45,477680,0.249,3.17e-05,8,0.939,-14.177,1,0.0356,112.988,4,0.202
spotify:track:0pjCsB0XNSyqM9UazlTODC,0.984,0.322,193600,0.184,0.902,0,0.0813,-18.312,0,0.0338,107.847,4,0.356
spotify:track:27qAMKrDdKEs8HDXcvR24R,0.355,0.513,241627,0.583,1.96e-05,9,0.18,-10.863,1,0.038,180.183,4,0.866
spotify:track:1GbyYL0B0Mjn3kSbrEwKKI,0.376,0.464,332507,0.162,1.25e-05,5,0.181,-17.142,0,0.0337,122.793,4,0.104
spotify:track:6GnhWMhgJb7uyiiPEiEkDA,0.47,0.843,208080,0.435,0.0,8,0.147,-8.442,1,0.178,120.058,4,0.19
spotify:track:39NDBdU5Xkm5pCFGa5kZtI,0.236,0.802,287040,0.463,0.00531,8,0.105,-8.379,1,0.162,103.961,4,0.291
spotify:track:0zDVclPMSsjeyvbnqhWOmt,0.875,0.52,203760,0.0405,0.000301,0,0.0845,-16.396,1,0.0663,70.136,4,0.28
spotify:track:78vuQfqYTHaLGPjeCr4VAw,0.979,0.32,173667,0.324,0.0135,5,0.156,-8.531,1,0.0317,68.254,4,0.36
spotify:track:33jt3kYWjQzqn3xyYQ5ZEh,0.706,0.663,354533,0.264,0.0,0,0.1,-14.571,1,0.0914,122.482,4,0.657
spotify:track:5iteQZfH6xKjrm7tA3cU6h,0.403,0.549,230960,0.419,0.0,10,0.107,-9.295,1,0.0309,135.493,4,0.232
spotify:track:7zmVAVcT1oho7iWJGpApkE,0.447,0.321,256280,0.664,0.0,9,0.138,-5.902,0,0.0326,139.235,4,0.57
spotify:track:6ToeXQreJDxSwej9PQgoCC,0.403,0.498,145404,0.69,0.0,0,0.16,-5.015,1,0.0354,153.53,4,0.921
spotify:track:7omE4K9WTUmbD9TzVPyTjZ,0.134,0.525,249497,0.455,5.24e-05,4,0.118,-10.622,0,0.0397,121.784,3,0.132
spotify:track:5NGtFXVpXSvwunEIGeviY3,0.994,0.468,205867,0.0127,0.937,7,0.094,-36.856,1,0.123,72.776,3,0.356
spotify:track:4jep6dMPP0z7HrN375InoL,0.995,0.594,204267,0.00544,0.952,7,0.0814,-35.422,1,0.07,76.497,3,0.314
spotify:track:4820SC1xnUaabzzYQTDkP2,0.996,0.424,214133,0.00798,0.925,5,0.0983,-28.345,0,0.0496,124.166,3,0.0794
spotify:track:5SZ47jchNPq4i4dhpcNPdA,0.995,0.371,274560,0.00246,0.963,5,0.0895,-31.159,0,0.0565,73.543,4,0.163
spotify:track:7gcKoI9KokClK9ZUjNFgZa,0.488,0.817,172907,0.451,0.0,0,0.196,-8.671,1,0.0376,146.451,4,0.917
spotify:track:0gcjc7Vt5xtcfmJgf6g2IO,0.161,0.461,256827,0.448,1.18e-06,7,0.0811,-10.665,1,0.0246,173.86,4,0.418
spotify:track:49MHCPzvMLXhRjDantBMVH,0.703,0.589,290573,0.453,2.54e-05,7,0.134,-8.912,1,0.0397,139.148,4,0.513
spotify:track:3SVQ1wUn7mzAygIZ4NxSkQ,0.336,0.596,195807,0.54,0.0,3,0.223,-7.764,1,0.0247,98.937,3,0.383
spotify:track:5syTYoxwXTm7UUvqAioeAt,0.495,0.412,196885,0.67,0.0,0,0.496,-5.654,1,0.0807,183.72,4,0.414
spotify:track:4dxzf0bWuBb0AYs25VNL3y,0.236,0.571,185583,0.65,0.0,2,0.113,-8.276,1,0.0499,123.933,4,0.451
spotify:track:09zy9G8XtZOS93sevCMAdx,0.33,0.54,246058,0.615,2e-06,8,0.0976,-8.694,1,0.0506,124.9,4,0.201
spotify:track:6d3HbyUNmygSJMcjGo2cRG,0.0603,0.606,251840,0.649,2.98e-06,0,0.115,-9.901,1,0.0306,100.961,4,0.279
spotify:track:5ebCCt72RFHHydQUvq865j,0.889,0.711,155182,0.199,0.0,6,0.114,-11.381,1,0.038,114.398,4,0.324
spotify:track:67PLFQV31RqN3TkC2H8J2w,0.575,0.463,216488,0.326,0.0,4,0.15,-8.103,1,0.0307,131.791,3,0.178
spotify:track:10FymYhTvRJoCUgCUfCi41,0.276,0.688,255060,0.424,0.000153,7,0.0988,-9.354,1,0.0289,114.968,4,0.21
spotify:track:63X0swuodbSGcSUlMvysu8,0.0302,0.503,229179,0.596,2.95e-06,2,0.103,-6.693,1,0.0349,127.723,4,0.187
spotify:track:1rtYUyZ9VglbqtsCnnxuYQ,0.842,0.403,223865,0.368,3.05e-05,3,0.11,-11.879,1,0.0301,176.288,4,0.325
spotify:track:3j1PWhUmHuUNl3BABHxxhc,0.137,0.546,244469,0.482,5.82e-06,8,0.0775,-9.043,1,0.029,131.931,4,0.312
spotify:track:2GuVrwskrlWZxVSnkn2sl9,0.234,0.748,235987,0.458,1.63e-05,0,0.082,-9.305,1,0.0366,119.989,4,0.507
spotify:track:0KTGPEAqxzy377rl5j26QH,0.00608,0.878,184768,0.809,0.0,7,0.317,-4.506,1,0.0619,114.994,4,0.871
spotify:track:2ufmtcIFdFpuUYBPXK5f67,0.231,0.667,181806,0.583,4.48e-05,11,0.181,-5.127,0,0.0747,92.043,4,0.187
spotify:track:3lh3iiiJeiBXHSZw6u0kh6,0.367,0.608,205613,0.524,0.00254,8,0.115,-10.266,1,0.0309,86.204,4,0.797
spotify:track:7zOSbRLpC2LSVzoFdmV7GL,0.429,0.496,285000,0.524,0.0,0,0.369,-10.451,1,0.067,164.261,4,0.565
spotify:track:0C5I9uJNVvBjWH0KyTe9Uu,0.129,0.652,185893,0.623,0.0,7,0.13,-10.148,1,0.143,89.328,4,0.82
spotify:track:2jrmSLNOdNPZvMyYaZt9bm,0.984,0.529,188347,0.235,0.00092,0,0.134,-7.078,0,0.0278,142.522,3,0.229
spotify:track:7ooviaqx5z7Hc20ydmsjDl,0.00913,0.695,197427,0.866,0.000153,11,0.379,-2.788,1,0.0839,119.946,4,0.702
spotify:track:04afHIZM2ENzsImUAEBZF3,0.149,0.831,231013,0.773,6.19e-05,2,0.098,-6.579,1,0.18,94.997,4,0.585
spotify:track:12XrH8mPOQ3AYAtvJwtecJ,0.759,0.631,268933,0.567,9.37e-05,9,0.0795,-7.33,0,0.204,135.86,4,0.721
spotify:track:053QnWsbKggjhhIvJuIc0H,0.106,0.898,230307,0.695,0.0,5,0.0616,-5.148,0,0.0692,119.917,4,0.247
spotify:track:5Jwo4RW7ngtmmd0qqSOqaA,0.515,0.862,211507,0.507,2.47e-05,0,0.163,-5.479,0,0.204,139.902,4,0.466
spotify:track:5m2BwIt8U76VZSWpOW2ef7,0.212,0.562,226920,0.626,3.15e-05,9,0.11,-4.249,0,0.0403,139.945,4,0.164
spotify:track:3XwTKOAP8Syq2GAcKBCAmN,0.587,0.445,237020,0.206,0.0,11,0.122,-11.922,1,0.215,169.003,4,0.215
spotify:track:3Jdafp63J61hX0gPJpX6X9,0.971,0.393,223000,0.0426,6.99e-05,0,0.0895,-19.912,1,0.0433,62.057,4,0.128
spotify:track:1TpTt0BJ66G931v3fxhFMl,0.936,0.33,412333,0.0695,0.873,5,0.172,-25.688,1,0.0387,76.121,3,0.181
spotify:track:43nSGIe0kFnoIqTm9BGyjy,0.0142,0.349,285981,0.587,0.0,7,0.105,-7.236,1,0.0333,74.909,4,0.207
spotify:track:1hGsQdBm7Z0YQatrGDRcyG,0.0751,0.286,274387,0.498,0.0,0,0.106,-7.77,1,0.0296,142.516,3,0.227
spotify:track:4H8aHbObTT2BD16ZUZjD5Y,0.183,0.403,285560,0.62,0.0,9,0.552,-7.982,1,0.0347,143.699,4,0.236
spotify:track:5O2lEvI1K4Fa4KL8vO3e6W,0.261,0.227,262120,0.432,5.94e-06,9,0.147,-9.465,1,0.0361,82.687,3,0.206
spotify:track:5OMpZa1m8amJy7ICItG1Sc,0.0648,0.366,490000,0.306,0.0,10,0.115,-10.046,1,0.0291,140.239,4,0.161
spotify:track:19E4uZ2k4e8x90nZmDcClW,0.544,0.318,358607,0.395,0.0,7,0.0978,-8.626,1,0.0305,91.013,4,0.278
spotify:track:51tUT1gHE30GQPhn1agudM,0.0862,0.838,251987,0.72,0.00696,7,0.0772,-4.135,0,0.0483,122.993,4,0.203
spotify:track:5CRJEZ6sBQCjEndrvMFr6X,0.191,0.766,212227,0.585,0.000785,1,0.13,-4.903,1,0.0467,119.936,4,0.377
spotify:track:1H56xG4G9jDKNJaYMdBmmG,0.239,0.814,269933,0.64,0.0017,4,0.223,-5.758,1,0.151,122.904,4,0.414
spotify:track:6Z9zlBoEejVwhtPFV3vlPI,0.546,0.753,268093,0.511,0.113,1,0.0926,-5.398,0,0.0463,127.919,4,0.387
spotify:track:1IrVfEGtb7QOyMB3bFphj8,0.974,0.69,233147,0.226,0.000388,0,0.102,-7.848,0,0.0367,125.947,4,0.378
spotify:track:4FyYnrpTMTtLF6AUbKP50X,0.0871,0.772,237093,0.665,2.91e-05,1,0.663,-5.655,0,0.0319,122.032,4,0.493
spotify:track:2x4elpH0Q4CCCvHsI9GyA8,0.438,0.512,237133,0.76,0.000738,7,0.403,-3.464,1,0.203,156.611,4,0.556
spotify:track:5DbzcmMPth74yeubj1Besk,0.953,0.712,179975,0.259,0.112,11,0.0714,-14.507,1,0.0392,100.017,4,0.527
spotify:track:0gFMCypcisZNAfyckZPbBY,0.778,0.794,242330,0.299,0.0314,2,0.14,-14.109,1,0.0471,87.999,4,0.651
spotify:track:51RuKnh1Fec9pZtKOVbO28,0.0813,0.403,300933,0.545,0.0,2,0.0682,-8.099,1,0.0301,145.93,4,0.296
spotify:track:2Hk1xo2ZrysHtBQMmZvg8U,0.0419,0.239,131928,0.676,6.98e-06,10,0.551,-4.868,0,0.0613,73.373,4,0.198
spotify:track:5BYts42mYfuullBbELoaEV,0.109,0.395,205586,0.735,1.66e-06,9,0.353,-4.559,1,0.226,83.143,4,0.177
spotify:track:3jjujdWJ72nww5eGnfs2E7,0.0237,0.676,207133,0.771,7e-06,8,0.102,-3.675,1,0.0483,99.048,4,0.569
spotify:track:6HguG9HRb1Ke1bhihfE4m8,0.0495,0.648,225956,0.524,7.99e-06,2,0.075,-5.178,1,0.031,91.033,4,0.472
spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,0.352,0.552,162373,0.608,0.0,1,0.0533,-9.786,0,0.0345,112.367,4,0.637
spotify:track:4SGBuq37Ol4HJr7pQqFMKa,0.136,0.629,190080,0.795,5.44e-06,6,0.132,-6.02,1,0.0278,110.583,3,0.6
spotify:track:6poYscuLQG8hvpxNnyeMUV,0.383,0.572,166573,0.267,0.494,4,0.115,-17.321,0,0.0334,76.492,4,0.557
spotify:track:2EqlS6tkEnglzr7tkKAAYD,0.0304,0.53,259947,0.376,0.247,9,0.0926,-11.913,0,0.04,164.775,4,0.188
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,0.0495,0.612,240400,0.807,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,0.398
spotify:track:152lZdxL1OR0ZMW6KquMif,0.33,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,0.326
spotify:track:0YZ3J8xzGwLOg4yEgST1YK,0.288,0.307,312173,0.43,0.000994,2,0.0988,-11.333,1,0.0629,145.224,3,0.305
spotify:track:3tm6LVXZJg0lG4hQm5ytrT,0.817,0.667,144867,0.412,0.0,1,0.107,-7.544,1,0.0353,83.816,4,0.82
spotify:track:6U1iuA5QfzYRPJxvdcxqtf,0.798,0.53,144377,0.281,0.0,5,0.0928,-8.274,1,0.0577,122.442,4,0.341
spotify:track:7IkzuftikkqEIe2UJPZ56P,0.0377,0.639,282353,0.644,0.762,2,0.672,-9.191,0,0.0535,84.982,4,0.0396
spotify:track:2nMZx7QHerfo4Wv37xNUEC,0.365,0.54,216907,0.734,0.0,7,0.132,-4.668,1,0.0366,123.877,4,0.36
spotify:track:1Y9cAYTmyWJCcmfqdG2I29,0.0823,0.73,218948,0.732,0.0,8,0.0757,-2.556,1,0.0366,112.058,4,0.546
spotify:track:3r6Jh5BLZeTEElYiyInkbP,0.134,0.628,198267,0.706,1.67e-06,7,0.0352,-6.389,1,0.0744,177.994,4,0.802
spotify:track:6Dg2RJihNlbkLSmtXY3p5f,0.185,0.342,261595,0.609,0.00052,8,0.0799,-5.68,1,0.0943,82.989,4,0.401
spotify:track:1iFwvtvFNbQVcIXKBiBRqD,0.274,0.46,238227,0.808,3.02e-05,4,0.086,-7.746,1,0.0499,175.959,4,0.364
spotify:track:45S5WTQEGOB1VHr1Q4FuPl,0.21,0.448,208907,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254
spotify:track:6iYMfxznTBlcVOgRHab2W0,0.000564,0.566,221827,0.846,0.000795,7,0.121,-6.904,0,0.035,160.02,4,0.86
spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,0.172,0.306,377960,0.347,0.00013,2,0.0485,-8.5,1,0.0334,120.996,4,0.0511
spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.122,0.548,174000,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557
spotify:track:2IOFZdYYkFxEHVz1w34PoL,0.615,0.53,259187,0.512,0.00453,7,0.129,-9.261,1,0.0259,95.946,4,0.411
spotify:track:1ZMiCix7XSAbfAJlEZWMCp,0.839,0.567,240133,0.267,1.46e-06,4,0.089,-6.502,1,0.0299,110.011,4,0.0592
spotify:track:5JiH89mHrv9oWHlD0T326z,0.618,0.758,192080,0.436,1.61e-05,0,0.335,-7.269,1,0.0418,104.959,4,0.605
spotify:track:6SQLk9HSNketfgs2AyIiMs,0.000532,0.535,362653,0.521,0.371,0,0.19,-5.942,1,0.0272,140.026,3,0.457
spotify:track:5IhzJOXNE7ki0IIJbZbnGq,0.328,0.603,189787,0.621,3.49e-05,2,0.119,-7.14,1,0.0267,94.022,4,0.7
spotify:track:03mMSLEJCPoGJwQhHpN5y0,0.128,0.653,197347,0.869,2.2e-05,5,0.046,-3.725,1,0.0382,122.017,4,0.697
spotify:track:1DzntNvnFppUBGW3nwsNtp,0.824,0.21,166080,0.0902,0.628,7,0.425,-20.431,1,0.0521,114.672,1,0.09
spotify:track:3YwB1OIKfP5Cvv1MEzZmrF,0.833,0.235,145171,0.141,0.757,9,0.165,-16.859,1,0.0443,94.972,3,0.241
spotify:track:4zpgovzTjZM2hO7UgK6Epp,0.857,0.604,131067,0.456,0.97,7,0.138,-14.845,1,0.0456,154.74,4,0.651
spotify:track:7px48qU4jrrdvBnB0xR9I2,0.662,0.35,168713,0.131,0.656,2,0.151,-20.275,0,0.0455,84.876,4,0.262
spotify:track:0q0jhnHzZmwbGbjCygx3Hz,0.699,0.213,132749,0.0597,0.395,0,0.0892,-21.226,1,0.0414,102.29,4,0.0386
spotify:track:7AzFID6u1b3zIWbd9pb8Dk,0.0592,0.423,160307,0.681,0.000177,10,0.0889,-9.756,1,0.0398,110.461,4,0.56
spotify:track:70gCYpuRthr9sfC3WV8g5P,0.0274,0.449,229347,0.423,0.0,2,0.0785,-8.535,1,0.0239,81.187,4,0.453
spotify:track:1CSLeVCXmetBh8IkTPMFdL,0.595,0.502,165613,0.772,2.47e-06,0,0.199,-6.205,1,0.0322,79.463,4,0.935
spotify:track:16iApoNZYaN6gbMtRRVV6B,0.033,0.484,167453,0.655,0.0,4,0.0885,-11.118,1,0.0316,133.158,4,0.634
spotify:track:6TYlDTa9AQDvjqwbxlvFyI,0.754,0.372,237427,0.355,0.0,8,0.167,-8.436,0,0.03,126.705,4,0.142
spotify:track:4jXl6VtkFFKIt3ycUQc5LT,0.896,0.61,170360,0.0316,0.00461,9,0.108,-15.186,1,0.0486,151.964,4,0.37
spotify:track:6lYblAwGWI7ediAEC4u5VV,0.796,0.718,210373,0.258,1.21e-05,11,0.0915,-9.664,1,0.0358,104.937,4,0.158
spotify:track:5wCVLW9qMtIY9IkBeyYnh6,0.0417,0.452,264213,0.834,0.00036,11,0.119,-4.657,1,0.0967,142.088,4,0.514
spotify:track:5zT2aXbL5j1ZVBtiEIgXZV,0.274,0.272,266187,0.413,0.0146,0,0.102,-9.473,1,0.0307,99.082,4,0.336
spotify:track:5L7IgwUPhir2FJftGNXJDW,0.721,0.632,219696,0.556,0.0,1,0.0995,-8.851,1,0.12,78.603,4,0.385
spotify:track:6GzMz3s0K1YKwRVI36CgRx,0.991,0.343,270000,0.0342,0.92,8,0.1,-25.591,1,0.0406,60.228,3,0.0378
spotify:track:5GZKBVb6nXhi6HKe72In71,0.657,0.24,185895,0.107,0.915,2,0.247,-17.295,0,0.0416,124.578,4,0.0568
spotify:track:3Q13Q1lQ144nscAhCFbKR5,0.897,0.44,136317,0.0998,0.356,4,0.12,-21.218,0,0.0436,124.692,3,0.497
spotify:track:2VEqH4Tpuz0MWzYn8TGkz4,0.874,0.527,161254,0.162,0.0585,7,0.118,-17.523,1,0.0316,101.597,3,0.521
spotify:track:1FtqmWIM4rLe2RalsO0t7w,0.593,0.139,202070,0.0509,0.778,11,0.478,-22.151,0,0.0483,86.56,4,0.0367
spotify:track:2JIfLTeDcerjIMZOenVr2Z,0.714,0.5,140961,0.27,0.802,11,0.567,-17.14,1,0.039,122.122,4,0.206
spotify:track:7GZ55QJI26eIY3PO5UMrxP,0.621,0.196,216708,0.128,0.84,5,0.311,-20.358,1,0.039,72.342,4,0.0321
spotify:track:3b3T34IbBhNAKp72xx5mqe,0.911,0.249,159176,0.0594,0.365,7,0.226,-20.516,1,0.0441,136.811,4,0.251
spotify:track:4wNIkl5XGiAACjFBlDWuSd,0.00852,0.853,180645,0.696,1e-06,9,0.0773,-7.206,1,0.0633,113.026,4,0.324
spotify:track:4AQzk2yNWKs6sYhZi6NzVN,1.65e-06,0.272,209501,0.763,0.00157,9,0.299,-5.861,1,0.0348,107.388,4,0.394
spotify:track:3cHkjS45Xiduc6DcXtXmAo,0.731,0.677,209747,0.388,0.0,8,0.154,-6.697,1,0.0406,119.069,4,0.419
spotify:track:0Q1UYHvgjcIp0Yuvj2R8dM,0.0207,0.63,423529,0.775,0.82,1,0.102,-9.737,1,0.0503,136.001,4,0.0399
spotify:track:1kq0G3CuGcwFGLxF2GZRGz,0.0478,0.83,367515,0.477,0.612,3,0.115,-7.7,0,0.289,128.016,4,0.189
spotify:track:6c8dy6EKmAADEYX0CJNU2S,0.0815,0.458,398667,0.695,0.612,1,0.0968,-8.53,1,0.0631,102.003,3,0.13
spotify:track:2L71QCxVnwfGkEG6WoNbgw,0.0268,0.642,377143,0.879,0.403,10,0.083,-6.357,0,0.0803,139.986,4,0.601
spotify:track:5Ss7C8bSDZMm0pt9pXqObC,0.00929,0.471,438055,0.529,0.873,0,0.0998,-7.419,1,0.0585,102.737,1,0.0378
spotify:track:1GjbTNFImFrjFsNdleDe78,0.00294,0.664,184587,0.613,0.000129,0,0.175,-7.56,1,0.0273,96.6,3,0.193
spotify:track:3h04eZTnmFLRMjZajbrp2R,0.0419,0.795,181107,0.63,0.573,10,0.0894,-7.217,0,0.084,108.701,4,0.785
spotify:track:2S5FeDvQmmI9iLq8SdCsB2,0.624,0.79,198218,0.44,6.25e-05,7,0.0894,-9.776,0,0.0586,87.942,4,0.715
spotify:track:5WTtG4rKIxX8KJEYtEdQTx,0.424,0.782,196875,0.3,2.58e-05,7,0.104,-10.227,1,0.0548,69.993,4,0.486
spotify:track:2jg2WOMkkdJOWK5NrWyKDe,0.317,0.743,198944,0.552,6.45e-05,4,0.355,-9.816,0,0.055,104.002,4,0.47
spotify:track:0bKWU4MRxnAbKtPwv62tU2,0.00268,0.642,238185,0.623,0.000398,0,0.367,-6.204,1,0.0315,125.972,4,0.255
spotify:track:7FuEkULotRnsp3WpNHJI6a,0.305,0.796,210085,0.466,0.00192,2,0.0997,-11.351,0,0.034,108.042,4,0.713
spotify:track:5tosLOWMSGBHIdVWh3ZpSB,0.0434,0.654,171662,0.663,0.000127,9,0.173,-6.75,0,0.106,174.425,4,0.589
spotify:track:34EnbPVshJWih4g9mx2WvE,0.227,0.804,163755,0.338,0.00894,0,0.316,-11.467,1,0.161,108.865,4,0.374
spotify:track:0qeaQ26b0SuW3cShRJdNej,0.712,0.782,202603,0.402,0.000561,7,0.119,-10.267,1,0.0389,82.019,4,0.512
spotify:track:7kHSrGjSR6dR29dVjmvYnO,0.22,0.705,242357,0.58,0.00709,11,0.0782,-10.915,1,0.0291,121.989,4,0.465
spotify:track:5Lni2thtLFsVmNWId9YY0D,0.778,0.409,169461,0.261,5.03e-06,0,0.108,-11.569,1,0.0357,119.422,5,0.129
spotify:track:0OKPOvV5UAyhSz45yJBzDk,0.645,0.337,91400,0.272,0.0,9,0.163,-11.952,0,0.0329,177.924,4,0.197
spotify:track:6Y8gf9quWhKCOktMrM6mkH,0.181,0.507,226117,0.506,0.0,4,0.112,-6.249,0,0.0268,100.026,4,0.117
spotify:track:6osjboanSQHHtVPxewsuOu,0.039,0.499,183093,0.852,0.0,4,0.131,-4.336,0,0.0385,140.045,4,0.631
spotify:track:5hnyJvgoWiQUYZttV4wXy6,0.199,0.561,267960,0.595,6.47e-05,9,0.132,-4.53,1,0.0274,104.006,4,0.144
spotify:track:3HNTLCpAGnizbyJmk7466r,0.299,0.478,270973,0.735,1.94e-06,9,0.381,-3.212,1,0.0372,144.727,4,0.246
spotify:track:3jBZ215eVz9qwazMIQNSOO,0.433,0.413,242947,0.374,0.0,0,0.111,-10.744,1,0.0321,144.93,4,0.105
spotify:track:4xFxK0FXmNlUDRgCaIQCVn,0.113,0.555,255400,0.578,3.43e-06,11,0.0747,-7.942,0,0.0277,83.382,4,0.333
spotify:track:6YDmCnlmLlRozBe7F1cHm6,0.965,0.419,358333,0.0322,1.51e-06,7,0.122,-20.866,0,0.0358,136.423,4,0.154
spotify:track:4Qe0EamBTqUolxJyuSnbHM,0.91,0.481,308867,0.0853,1.24e-05,0,0.174,-17.529,0,0.0661,96.656,4,0.212
spotify:track:44fXOB2eBG8uaQJGwh26Bk,0.0137,0.647,193829,0.843,0.000628,0,0.102,-3.756,1,0.0457,146.961,4,0.761
spotify:track:4ZLzoOkj0MPWrTLvooIuaa,0.72,0.498,179080,0.235,0.0,1,0.144,-16.541,0,0.188,118.917,4,0.0895
spotify:track:1uEQkaqiykbvR91UAHYGpk,0.0634,0.689,174200,0.804,0.000154,6,0.208,-7.234,0,0.0431,94.967,4,0.899
spotify:track:5irKKFoCUyKFq8rvtSBIYM,0.0417,0.479,247023,0.437,0.0343,1,0.125,-7.989,1,0.0547,108.869,3,0.0741
spotify:track:1hoLUVBx0ixX3kn0EX0P5n,0.462,0.746,162094,0.592,1.17e-05,6,0.187,-6.861,0,0.0914,160.065,4,0.629
spotify:track:7mahGnmrfZdcI1yqUozQEb,0.442,0.29,292040,0.708,0.000843,0,0.081,-8.38,1,0.0456,86.456,4,0.579
spotify:track:0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,157560,0.522,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,0.925
spotify:track:0qaWEvPkts34WF68r8Dzx9,0.0149,0.737,208474,0.828,0.000588,11,0.0862,-4.711,1,0.0396,124.051,4,0.517
spotify:track:483XiZ5o13Cc1zoWV7jGml,0.00521,0.609,165441,0.885,1.15e-05,0,0.336,-5.469,1,0.0642,124.959,4,0.76
spotify:track:61rip5C5qSIA3lx68nxW2g,0.0951,0.671,171533,0.551,9.17e-05,9,0.0438,-12.996,1,0.0331,134.788,4,0.962
spotify:track:7wQAWRpviP5pahMePoNSFK,0.877,0.375,243547,0.372,2.21e-05,4,0.658,-12.244,0,0.0437,148.375,3,0.376
spotify:track:4BoEkyrekQzY1oEehWT2S7,0.491,0.645,271867,0.261,0.00785,7,0.0865,-12.46,1,0.0274,78.306,4,0.263
spotify:track:2GLxvCiSUGu94wJFbojwWg,0.166,0.589,197307,0.62,8.12e-06,1,0.153,-9.259,0,0.0431,154.621,4,0.65
spotify:track:6H3kDe7CGoWYBabAeVWGiD,0.447,0.634,270773,0.63,0.039,1,0.17,-8.277,0,0.031,118.628,4,0.489
spotify:track:2niETvNkIt86p4wuKTkMIl,0.802,0.572,223283,0.421,0.000513,7,0.0966,-12.714,1,0.34,172.674,3,0.438
spotify:track:0scrtPmtlIVwwk9s4LXJ8n,0.195,0.367,146627,0.472,0.0,9,0.0874,-11.902,1,0.0689,179.686,4,0.761
spotify:track:4uGIJG1jYFonGc4LGp5uQL,0.408,0.504,174840,0.578,0.0,4,0.321,-9.302,1,0.031,132.411,4,0.654
spotify:track:6FRwDxXsvSasw0y2eDArsz,0.475,0.684,250000,0.481,6.57e-05,2,0.118,-12.59,1,0.0384,115.078,4,0.784
spotify:track:34v65aJB2ELQx3vpegUxb1,0.216,0.873,218710,0.781,0.013,5,0.0461,-7.093,0,0.0702,124.015,4,0.523
spotify:track:4nfIUisd1yAYCllyJ2qX4t,0.165,0.815,279717,0.733,0.838,5,0.101,-5.735,0,0.058,118.0,4,0.523
spotify:track:6c1CQyRNPwpG7KlX4r1QRi,0.114,0.681,221889,0.761,0.0,7,0.0658,-3.589,1,0.0996,95.088,4,0.552
spotify:track:3lnIxfJI3hzy9FOziOUKH6,0.00485,0.409,195200,0.967,0.0,9,0.294,-3.249,0,0.1,168.216,4,0.559
spotify:track:5sG3G54H21hNfd5etlheoe,0.00369,0.387,238573,0.94,0.0,5,0.0759,-4.16,0,0.0528,134.876,4,0.444
spotify:track:5iEDuZqKq4O0WO83RmHi2D,0.541,0.766,270118,0.775,0.917,9,0.562,-11.085,1,0.0959,160.051,4,0.0413
spotify:track:4pBykn8eWxl3O9JvIHZXj4,0.0565,0.643,217391,0.957,0.841,1,0.0763,-5.026,1,0.0892,138.073,4,0.281
spotify:track:6Mg1RGh8ZN5BEJnNuCprOW,0.0296,0.502,213711,0.927,0.0012,8,0.183,-5.456,1,0.0534,180.086,4,0.657
spotify:track:3hT1h7FiFFxoLqiTMJM7Ew,0.0539,0.63,226307,0.764,6.8e-05,9,0.108,-4.374,0,0.0241,107.996,4,0.226
spotify:track:5Z40r3S6IwDJSAvD4EMET6,0.0262,0.729,210573,0.542,5.22e-06,4,0.211,-7.671,0,0.0844,127.995,4,0.52
spotify:track:43v4PCuaeUjpT2PMi8fz9J,0.217,0.642,182160,0.763,0.0,8,0.0743,-6.12,1,0.0921,93.959,4,0.237
spotify:track:3kjsRg42wswtuGCkfOROP6,0.0391,0.697,188320,0.657,8.83e-05,11,0.114,-6.696,1,0.0361,127.913,4,0.421
spotify:track:6oHDvarQSp0mf5AD1SyNH0,0.0824,0.539,190187,0.533,0.0,9,0.129,-7.897,0,0.347,120.054,4,0.646
spotify:track:2h3tKN09kWZJgL7cpBpGp4,0.707,0.578,243448,0.562,5.71e-05,0,0.137,-8.958,1,0.0819,173.9,4,0.652
