,duration_ms_x,explicit,name,popularity,uri,orig_uri,isrc,acousticness,danceability,duration_ms_y,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
6636,241533,False,Something In The Way - Live,54,spotify:track:1tlTFxB34VorrZnJNfRWcs,spotify:track:1tlTFxB34VorrZnJNfRWcs,USGF19972709,0.656,0.547,241533,0.335,0.000161,1,0.115,-13.304,1,0.0501,106.099,4,0.109
6637,157333,False,Rebel Girl,57,spotify:track:0XyjtybwqSdqMAFfBEkmZf,spotify:track:0XyjtybwqSdqMAFfBEkmZf,QMP4J1301304,0.0122,0.435,157333,0.939,0.00466,8,0.0614,-3.845,0,0.111,134.938,4,0.559
6638,160860,False,Double Dare Ya,46,spotify:track:2tRI6j8RxFwrxoRKs7dnV8,spotify:track:2tRI6j8RxFwrxoRKs7dnV8,QMP4J1300401,0.000298,0.335,160861,0.855,0.00173,4,0.483,-6.762,1,0.0701,186.528,4,0.559
6639,157333,False,Rebel Girl,42,spotify:track:3n0zZ1V9PXLsxtyTiqDhuQ,spotify:track:3n0zZ1V9PXLsxtyTiqDhuQ,USKRS0329802,0.219,0.487,157333,0.956,0.0225,8,0.054,-3.457,0,0.113,134.927,4,0.531
6640,216000,False,Feels Blind,36,spotify:track:4iYOZJecMwcK1bh7D9a1nB,spotify:track:3VKly1IGagrEfPAAyw96M4,USKRS0320110,4.4e-05,0.346,216000,0.861,0.0041,8,0.085,-6.893,1,0.0293,108.728,1,0.886
6641,233373,False,Grease Box,33,spotify:track:1OCDCVzQVxVm2HceeEJTzm,spotify:track:1OCDCVzQVxVm2HceeEJTzm,USWB10808685,1.41e-05,0.414,233373,0.851,0.14,2,0.288,-6.875,1,0.0548,132.43,4,0.681
6642,154346,False,Suck You Dry - 2008 Remaster,41,spotify:track:3Fg4SlOiqKDodVJbAM2Gut,spotify:track:3Fg4SlOiqKDodVJbAM2Gut,USRE10901029,3.19e-06,0.248,154347,0.98,0.795,6,0.0688,-7.1,1,0.0878,152.956,4,0.513
6643,244626,False,Throat Locust,25,spotify:track:4duKYWKr0XMTMRcUzP2SKm,spotify:track:4duKYWKr0XMTMRcUzP2SKm,USWB10808686,2.78e-06,0.315,244627,0.941,0.0116,2,0.237,-7.606,1,0.057,175.34,4,0.433
6644,226240,False,Sweet Young Thing Ain't Sweet No More,39,spotify:track:0rI6pzqLmQAM3jZzJSzrNE,spotify:track:0rI6pzqLmQAM3jZzJSzrNE,USSUB0877302,0.000185,0.278,226240,0.975,0.77,1,0.0338,-6.439,1,0.0369,100.355,4,0.594
6645,205666,False,Good Enough,16,spotify:track:0CLxpo4o68BzqeqWdHwnut,spotify:track:0CLxpo4o68BzqeqWdHwnut,USSUB0310094,7.01e-05,0.381,205667,0.675,0.513,10,0.154,-16.211,1,0.0355,127.116,4,0.813
6646,210866,False,Don't Want to Know If You Are Lonely,48,spotify:track:4tPFEWRuNQhibDQSGB2PVE,spotify:track:4tPFEWRuNQhibDQSGB2PVE,USWB10202697,0.00128,0.305,210867,0.965,0.00124,0,0.317,-5.926,1,0.0809,90.81,4,0.644
6647,236093,False,Eight Miles High,29,spotify:track:2LXPIpt45CJ2dorhMNCE0F,spotify:track:2LXPIpt45CJ2dorhMNCE0F,USA560766864,6.27e-05,0.183,236093,0.938,1.83e-06,7,0.326,-11.314,1,0.0681,160.257,4,0.184
6648,269066,False,Sorry Somehow,32,spotify:track:4yhaE4g4dZRp4xOUgid9cr,spotify:track:4yhaE4g4dZRp4xOUgid9cr,USWB10202699,0.00115,0.388,269067,0.831,0.162,9,0.234,-11.729,0,0.0424,151.995,4,0.412
6649,162933,False,Pink Turns to Blue,37,spotify:track:1icyef1nNmLusODA03FLGf,spotify:track:1icyef1nNmLusODA03FLGf,USA560766819,5.09e-05,0.242,162933,0.96,0.392,9,0.12,-11.85,1,0.0638,153.439,4,0.323
6650,417800,False,Teen Age Riot (Album Version),58,spotify:track:0WIbzDVEpmOyBnqqdtqIL9,spotify:track:0WIbzDVEpmOyBnqqdtqIL9,USGF18351501,0.000277,0.286,417800,0.907,0.202,7,0.0837,-9.67,1,0.0374,156.395,4,0.746
6651,295813,False,Incinerate,48,spotify:track:6bGnkppjxJJY4HeOQ5dheD,spotify:track:6bGnkppjxJJY4HeOQ5dheD,USUM70602004,0.0796,0.444,295813,0.851,0.636,8,0.145,-8.022,1,0.0345,152.37,4,0.468
6652,136493,False,Sliver,64,spotify:track:3BtHClmMmURD8UHF2fiyxt,spotify:track:3BtHClmMmURD8UHF2fiyxt,USUG10200086,1.16e-05,0.428,136493,0.684,0.000156,0,0.0744,-10.044,1,0.0475,141.336,4,0.419
6653,89936,False,Carnival,53,spotify:track:7nvr4fAv279XAQ7flKOiuT,spotify:track:7nvr4fAv279XAQ7flKOiuT,QMP4J1300403,6.29e-06,0.221,89937,0.873,0.719,3,0.0451,-6.486,1,0.0979,182.101,4,0.934
6654,225000,False,Brian is the Most Beautiful,65,spotify:track:3lhLML5eIwmPnw2xWKosZX,spotify:track:1YkMJr3IwSLmMpcsBI5KWS,GB5P52100117,0.39,0.483,225000,0.8,0.848,5,0.213,-8.596,0,0.048,192.057,4,0.365
6655,63255,False,Comcrunetin,20,spotify:track:1BBBzW50uJFbRUX4o4uaXK,spotify:track:5IeP17vzEG8naggX6v4ASw,GB5P52100124,0.917,0.541,63255,0.841,0.804,6,0.167,-8.069,1,0.05,159.44,4,0.43
6656,178407,False,Bucket,47,spotify:track:6Rs6Dte74hx0m4fl7HjUrF,spotify:track:3HbODwV6A11vOJPiHFoU4u,GB5P52100130,0.055,0.493,178407,0.667,0.553,8,0.338,-11.944,0,0.0404,113.006,4,0.586
6657,156371,False,I'm Having a Rave in My Room All By Myself - Early Draft,26,spotify:track:3HcjzBMtqOltZMHYPpaUJ5,spotify:track:4LKf7jSXdCY5TFvPr08eCU,GB5P52100120,0.865,0.751,156372,0.44,0.7,5,0.182,-13.215,1,0.0386,110.912,4,0.0838
6658,74872,False,Sosry,29,spotify:track:7Hv5GC41zLqAU4BKBJFEkb,spotify:track:5Gaef2dB8eqTNyULwlQV61,GB5P52100125,0.13,0.289,74873,0.833,0.927,7,0.162,-6.437,1,0.0373,172.324,1,0.136
6659,146166,False,Billy Hole,22,spotify:track:4ocLJViIn5IdnEN6dIUNdb,spotify:track:1snpj6VMPHB4WLKQUd0M7t,GB5P52100123,0.631,0.719,146167,0.627,0.731,1,0.253,-11.955,1,0.286,99.998,4,0.493
6660,144000,False,The Good Times Part 4 [Schloss Hovestadt],17,spotify:track:18zsMRc3wlLZUHqdNaY9IZ,spotify:track:1qxW5bNK401DytihqGpT2q,GB5P52100138,0.00736,0.693,144000,0.838,0.851,9,0.127,-7.308,1,0.112,95.048,4,0.881
6661,178370,False,Batman Loathes Himself and Vomits,23,spotify:track:60vtSq9d9x8LWUknzEDtP1,spotify:track:5OOAwMz8oa0HmGJgx2z6YL,GB5P52100140,0.964,0.598,178370,0.305,0.944,1,0.11,-13.832,0,0.387,110.13,4,0.035
6662,129065,False,Youtspsit,32,spotify:track:41RLgnWCfbCVkxdcHJYEQ4,spotify:track:5kl8i5jnkcD8w7rdpOqvp9,GB5P52100118,0.977,0.603,129067,0.803,0.948,8,0.107,-12.449,1,0.623,167.982,4,0.526
6663,181178,False,Hopeless Romantic,46,spotify:track:22VPpAWB7qzV8L9rgza11j,spotify:track:22VPpAWB7qzV8L9rgza11j,GBARL2101470,0.117,0.654,181178,0.636,0.00179,8,0.0919,-6.913,1,0.0391,113.994,4,0.392
6664,298755,False,Somewhere Without Me,27,spotify:track:6rpvL3ZIb6tHjx1dfncdaz,spotify:track:5rYPtH0FiuNvLdcKD67KFy,QMZPB1800286,0.000523,0.419,298755,0.866,4.29e-05,1,0.0371,-4.834,1,0.0481,113.092,4,0.313
6665,199466,False,Strange,45,spotify:track:2TTAPkrGQQOZkaUTUlt21Q,spotify:track:2TTAPkrGQQOZkaUTUlt21Q,USRY29600081,0.0798,0.312,199467,0.844,0.0231,7,0.0793,-7.085,1,0.0511,97.039,4,0.626
6666,275156,True,When It Rains,34,spotify:track:7qipQLUoNRpQrxRgrzbFoU,spotify:track:7qipQLUoNRpQrxRgrzbFoU,QZAKB1910275,0.0802,0.721,275156,0.533,0.000598,11,0.234,-13.558,0,0.303,174.041,4,0.622
6667,231825,False,Fire for You,69,spotify:track:4o0LyB69tylqDG6eTGhmig,spotify:track:4o0LyB69tylqDG6eTGhmig,USSM12004811,0.114,0.737,231826,0.678,0.157,6,0.123,-7.011,0,0.0962,102.051,4,0.698
6668,203586,False,Taken,14,spotify:track:480jWupkpbJIQgUFSCYibh,spotify:track:480jWupkpbJIQgUFSCYibh,QZNWS2160134,0.000344,0.446,203586,0.52,0.444,7,0.12,-14.645,0,0.029,145.001,4,0.383
6669,151362,False,Father of All...,51,spotify:track:17C1AVZVh5jhJU4eAcovpl,spotify:track:17C1AVZVh5jhJU4eAcovpl,USRE11900336,0.000138,0.462,151363,0.912,0.0,11,0.0357,-4.07,0,0.226,163.937,4,0.722
6670,135173,False,sweater weather - slowed + reverb,54,spotify:track:2SnIt4OHXaqk0VW7sGDG2o,spotify:track:1RaqEndh0dNlG9GnNRVOuS,QZHN72178310,0.71,0.609,135173,0.582,0.833,6,0.363,-11.592,1,0.0316,103.856,4,0.21
6671,113122,False,can't help falling in love - slowed + reverb,17,spotify:track:4CZIAPzBV9P63zUHt0qZ1h,spotify:track:49PCbhAQz5tNnSItcavykM,QZHN72178311,0.872,0.329,113122,0.237,0.622,3,0.111,-18.002,1,0.116,204.253,4,0.175
6672,134389,False,umbrella - slowed + reverb,36,spotify:track:3YXxt8TyGrPyIlVDHc9CUv,spotify:track:7N0P9hhXmpYs36mGAOFiur,QZHN72178312,0.814,0.728,134389,0.38,0.783,1,0.111,-12.667,1,0.056,117.973,4,0.409
6673,155131,False,diamonds - slowed + reverb,25,spotify:track:75m5SI1boEpo16huCyiSzd,spotify:track:3W96ACf1ASlf3RVJANWxcU,QZHN72178313,0.892,0.548,155132,0.191,0.807,7,0.163,-17.953,0,0.0309,101.312,4,0.0798
6674,78808,False,runaway,7,spotify:track:4lJcN3NNuMQ2MVcEVWe2Xq,spotify:track:2zsIP1kNweTTix9PUCJJ9i,QZNWT2150139,0.707,0.609,78809,0.419,0.466,8,0.261,-12.413,1,0.105,106.033,4,0.412
6675,138581,False,fast car - slowed + reverb,16,spotify:track:2J9ov7KDuBGUkLbiISxddC,spotify:track:4QCugJ7Sce3EWhBdfMnPfV,QZHN72178314,0.967,0.368,138582,0.38,0.3,2,0.243,-14.778,1,0.0687,127.514,4,0.0645
6676,198741,False,if the world was ending - slowed + reverb,30,spotify:track:5e33WOqg2Cm3vI2ep2Diib,spotify:track:5V0kcMlqHU8xnunh5n761J,QZHN72178315,0.937,0.604,198741,0.3,0.94,1,0.123,-16.02,1,0.0563,116.361,4,0.42
6677,132009,False,let me love you - slowed + reverb,18,spotify:track:7bLZ2Q8URD4ZKVoc3TwMRL,spotify:track:514pyjEfj7vRSxjoLbyUsJ,QZHN72178316,0.919,0.699,132009,0.222,0.0231,2,0.13,-16.396,0,0.0647,145.459,4,0.426
6678,137799,False,deep end - slowed + reverb,19,spotify:track:14wrmgnRjliOQKZjcYQu6n,spotify:track:6S9Ood9xE2CwTPHDxMMgRN,QZHN72178317,0.872,0.653,137799,0.446,0.938,0,0.108,-13.935,1,0.0385,97.672,4,0.22
6679,117179,False,paparazzi - slowed + reverb,22,spotify:track:27op7SuxegOxVLGXuMy2ad,spotify:track:6vm2cE1oASFhcQ6g0gUzRO,QZHN72178318,0.906,0.291,117179,0.401,0.69,1,0.123,-12.568,1,0.182,195.365,4,0.256
6680,115509,False,I Hate All Men but It's Lofi Chillhop,13,spotify:track:6EPuIm70vztW0oa2gql8kT,spotify:track:6EPuIm70vztW0oa2gql8kT,TCAFN2122508,0.861,0.616,115510,0.0532,0.557,0,0.1,-18.856,1,0.284,140.066,4,0.184
6681,223556,True,Get You the Moon (Slowed & Reverbed),0,spotify:track:1GBl4kLG81yrn6EsUeUi3G,spotify:track:1GBl4kLG81yrn6EsUeUi3G,ushm22177636,0.645,0.564,223557,0.262,1.4e-06,1,0.109,-13.565,0,0.0777,104.568,4,0.122
6682,241188,False,17 slowed,0,spotify:track:6FCGuMDjqRqAyMdDp9ckAZ,spotify:track:6FCGuMDjqRqAyMdDp9ckAZ,SE6QE2138737,0.692,0.456,241189,0.145,0.822,6,0.434,-18.793,0,0.112,61.133,4,0.12
6683,108387,False,crazy in love,16,spotify:track:50eg6rXxyOX92XAbilxc1T,spotify:track:3Z8JI9ZinNfGq0p0zwrYhW,QZES62176806,0.73,0.782,108387,0.544,0.000221,7,0.403,-10.86,0,0.203,124.037,4,0.844
6684,150646,False,drivers license - slowed + reverb,28,spotify:track:2wcFyq6BGDnhwT6Oyjocw5,spotify:track:7jGS9dmUuTz0hPpxAMWdwX,QZHN72178309,0.901,0.365,150646,0.366,0.802,6,0.117,-13.07,1,0.0394,93.762,4,0.0685
6685,141404,False,ghost town - slowed + reverb,24,spotify:track:3UetYHWEoRJSQpWM6NA4n2,spotify:track:4gE2TIWQT8buSLHj9adLAi,QZHN72178308,0.989,0.279,141404,0.275,0.0369,1,0.134,-13.592,1,0.0338,70.414,4,0.119
6686,119731,False,the one that got away - slowed + reverb,31,spotify:track:0KoUBQ2XT9Io27nLylCMzW,spotify:track:5YPCW4IC224W0qHaiDfrR9,QZHN72178307,0.906,0.447,119731,0.299,0.941,9,0.101,-16.162,1,0.215,202.717,4,0.135
6687,123513,False,Happier X Here's Your Perfect,24,spotify:track:3yXwGoYl6g5RqznKJWClSe,spotify:track:6ioDy2zlcMZ2C6aMOtSTfy,TCAFQ2197537,0.868,0.553,123513,0.177,0.897,3,0.0982,-17.365,1,0.212,112.995,4,0.316
6688,112941,False,let me love you,33,spotify:track:0lxcUFh5t6kRbrj1Op7L25,spotify:track:1yPKJ5d5mDn63uneEBHzTG,QZK6Q2023908,0.823,0.771,112941,0.172,0.00029,5,0.134,-13.42,0,0.19,84.999,4,0.564
6689,353567,False,Stain,17,spotify:track:63oWeZkkpSDOxap0UZ9u92,spotify:track:3SgPKF40s5dNNisn4YWEwE,USA2P2017595,0.301,0.657,353567,0.323,0.118,10,0.101,-14.519,0,0.0279,148.088,4,0.223
6690,204763,True,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),72,spotify:track:09gysnJpfQ3ublBmJDfcEC,spotify:track:15HMh4yxdf4wyxSZSlOgGZ,US23A1540104,0.433,0.87,204764,0.523,2.07e-05,1,0.113,-8.052,0,0.0602,110.02,4,0.319
6691,165925,False,Your Sunday (Sunday Morning),38,spotify:track:5q2kwQkuVNIRw4CcWrJ0zJ,spotify:track:5q2kwQkuVNIRw4CcWrJ0zJ,QZHN42045533,0.47,0.866,165926,0.284,0.00211,11,0.328,-10.84,1,0.259,80.991,4,0.632
6692,284373,False,Meet Me Halfway,75,spotify:track:3F9ByoUqu31xU0I3G5xfVg,spotify:track:3F9ByoUqu31xU0I3G5xfVg,USUM70967700,0.00474,0.798,284373,0.629,2.29e-05,11,0.324,-6.857,0,0.0735,130.002,4,0.4
6693,307153,False,Lady - Hear Me Tonight,63,spotify:track:70HxNVlYQ0Hi6XqBtPLw80,spotify:track:70HxNVlYQ0Hi6XqBtPLw80,FR9W10100535,0.00793,0.72,307154,0.808,0.0293,6,0.0634,-5.627,1,0.0379,126.041,4,0.869
6694,230493,True,Remember the Name (feat. Styles of Beyond),67,spotify:track:6ndmKwWqMozN2tcZqzCX4K,spotify:track:6ndmKwWqMozN2tcZqzCX4K,USWB10502457,0.0583,0.688,230493,0.835,2.87e-06,8,0.0795,-4.162,1,0.0911,84.858,4,0.88
6695,278693,True,Mesmerize,61,spotify:track:5dL5jv5GSCRoDhTtnY8maL,spotify:track:5dL5jv5GSCRoDhTtnY8maL,USDJ20201253,0.0566,0.769,278693,0.646,0.0,1,0.406,-6.653,1,0.199,90.079,4,0.433
6696,217666,False,Don't Mess With My Man,59,spotify:track:2J2hVpwVV25EK8Bvd3OgCK,spotify:track:2J2hVpwVV25EK8Bvd3OgCK,CAU110013890,0.111,0.904,217667,0.655,0.000167,6,0.0779,-5.102,0,0.087,106.005,4,0.83
6697,219426,False,Just Can’t Get Enough,77,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,USUM71026671,0.19,0.659,219427,0.629,0.0,0,0.105,-8.685,0,0.18,94.049,4,0.262
6698,348386,True,Tears Don't Fall,56,spotify:track:7ln7o4q6y9h8qEc6hGrtr1,spotify:track:7ln7o4q6y9h8qEc6hGrtr1,GBHQD0500017,0.000705,0.214,348387,0.931,3.09e-06,7,0.0797,-3.347,0,0.143,162.115,4,0.233
6699,164213,False,Hit the Floor,58,spotify:track:4wHktoSf6C0C0fAO8IIWqs,spotify:track:4wHktoSf6C0C0fAO8IIWqs,USWB10300466,0.063,0.74,164213,0.96,0.0,9,0.0444,-3.692,1,0.193,150.006,4,0.868
6700,241173,False,Schöner Tag,34,spotify:track:7ruRqXvFzjBmXi5Rp3D0XP,spotify:track:7ruRqXvFzjBmXi5Rp3D0XP,DEUM71402725,0.00187,0.443,241173,0.929,0.0,5,0.115,-3.752,0,0.123,161.045,4,0.623
6701,198813,False,Alles gut,35,spotify:track:48Qb8evfPij0WcjzyXimeA,spotify:track:3BB58Hgmu7ENkPQFM8nDuf,DESA21300062,4.05e-05,0.349,198813,0.962,0.000342,11,0.231,-3.591,0,0.0901,90.619,4,0.426
6702,220853,False,Freiheit is ne Hure,30,spotify:track:52Wj2qAjMAzt65ClmS4uKh,spotify:track:52Wj2qAjMAzt65ClmS4uKh,DEUM71500509,0.129,0.297,220853,0.652,0.0,7,0.146,-4.829,1,0.0465,142.366,3,0.294
6703,270394,False,Tango im Treibsand,45,spotify:track:60M77gIbs9GlpTsErASThN,spotify:track:60M77gIbs9GlpTsErASThN,DEZ901700128,0.0568,0.722,270394,0.497,0.0,9,0.3,-9.597,0,0.248,130.117,4,0.386
6704,227933,False,Ticket,54,spotify:track:4LpSundAJ1F7G1VFipCl42,spotify:track:4GBZ441sYKCc1vbZUi05vp,DELV41900225,0.06,0.455,227933,0.734,0.00143,11,0.108,-4.911,0,0.07,157.505,5,0.384
6705,195384,False,Niemand bringt Marten um,48,spotify:track:53rDRyef2lT4oU7DUzMChn,spotify:track:53rDRyef2lT4oU7DUzMChn,DEQ322000445,0.0603,0.779,195385,0.796,6.1e-05,0,0.117,-5.169,0,0.256,130.052,4,0.569
6706,354133,False,Jein,56,spotify:track:22f8RBGm0xklH4wSh36J3w,spotify:track:0llxnKwB2eKrVEUxBWuHgR,DEAH91600042,0.0442,0.749,354133,0.886,6.02e-05,1,0.118,-4.887,1,0.122,99.524,4,0.479
6707,198750,False,Wish You Well,30,spotify:track:2uETu1hY79BdvX9wRqQgrh,spotify:track:11qU1xYBDY3SIm6hPKH0Vt,NL4NL2166064,0.923,0.252,198750,0.115,0.294,1,0.331,-21.025,1,0.0412,74.913,1,0.038
6708,329500,False,Blind Eyed,31,spotify:track:697W1KAtcKcTgntvmCEdnU,spotify:track:3eIkaFNoSBsIAQHyG8F3Aa,QZHN72179015,0.683,0.366,329500,0.582,0.936,2,0.127,-13.472,1,0.0812,99.043,4,0.402
6709,327480,False,Perspectives - Live at Studio Tessmar,33,spotify:track:5pGlPChxUpcR7TryrDSoWO,spotify:track:6SdhCNj2tnKfBICVi3rOP1,QZK6G2006129,0.786,0.539,327480,0.266,0.87,9,0.101,-14.19,0,0.0528,78.013,4,0.29
6710,70000,False,Summer Someday,27,spotify:track:1N1riHtz3Lh3XyNV3G0NB7,spotify:track:6H1q8orbdipBYZbSVRdjYQ,QZHN72179016,0.481,0.321,70000,0.233,0.55,2,0.367,-20.281,1,0.0429,125.947,4,0.529
6711,202000,False,You Could Be - Live at Studio Tessmar,17,spotify:track:7E1ZIUYAnAy69BeMwnF10c,spotify:track:1Uh1FeHYPzrKKyVaIgXEfu,QZK6G2006125,0.825,0.568,202000,0.272,0.828,2,0.142,-14.072,0,0.0293,78.5,4,0.171
6712,146876,False,Somebody That I Like,23,spotify:track:52oj9TdCic4oaN9EZ6Mr7k,spotify:track:3diqb9KbrnJpNJc9NpUPSz,QZFYZ2047460,0.629,0.475,146876,0.517,0.0195,11,0.106,-12.915,1,0.0387,118.948,4,0.277
6713,131465,False,You Could Be,28,spotify:track:0SahnvYWNMumsBsIGUDaSD,spotify:track:3l2WNSxmAp6gSSi8ctmQrl,QZFYZ2047462,0.673,0.47,131465,0.41,0.938,0,0.0888,-11.252,1,0.049,78.487,4,0.177
6714,245000,False,Call Me at Midnight - Live at Studio Tessmar,15,spotify:track:1XPA6nkm5yLCEQWflNt2Lk,spotify:track:0KFXHgD1Uua3VTxdQ4rI7G,QZK6G2006127,0.784,0.459,245000,0.403,0.727,9,0.105,-13.624,0,0.08,176.056,4,0.144
6715,164571,False,Shut up My Moms Calling,87,spotify:track:3hxIUxnT27p5WcmjGUXNwx,spotify:track:07dRjnkeSazozZ16S07Nee,TCAEQ2083509,0.325,0.485,164571,0.409,0.0,9,0.103,-10.711,0,0.101,138.419,4,0.376
6716,264000,False,Forever at Last,23,spotify:track:51A50MYAg1HfG9y6B4vFNe,spotify:track:1lN2of34AvQHcgRWfDfMXB,UKK2C2100003,0.0559,0.619,264000,0.722,0.774,2,0.0698,-9.079,1,0.0298,129.994,4,0.702
6717,186971,False,Dein Traum Von Freiheit,10,spotify:track:0oQ2QkUDZ1J8BoSbv6a29f,spotify:track:0oQ2QkUDZ1J8BoSbv6a29f,RUA1D2154444,0.533,0.464,186971,0.964,0.446,7,0.69,-4.656,0,0.122,150.068,4,0.486
6718,517504,False,The Last 7 Days - Original Mix,0,spotify:track:2NUzuWn4z4sqnySCM93PY8,spotify:track:2NUzuWn4z4sqnySCM93PY8,US83Z1318828,0.00393,0.702,517505,0.801,0.768,10,0.337,-7.642,0,0.0423,128.013,4,0.54
6719,403809,False,The Last 7 Days - Novikoff Remix,0,spotify:track:7xjIQHrVT3CT6G3wbV1Lqe,spotify:track:7xjIQHrVT3CT6G3wbV1Lqe,US83Z1318829,0.00826,0.724,403810,0.513,0.828,10,0.0789,-12.261,0,0.0458,126.011,4,0.108
6720,207786,False,Never Enough,72,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,USAT21704621,0.423,0.277,207787,0.394,0.0,8,0.0952,-8.903,1,0.0336,86.777,3,0.227
6721,80293,False,Never Enough (Reprise),61,spotify:track:6f8b6mxNNDJdE5tC4MCTxt,spotify:track:6f8b6mxNNDJdE5tC4MCTxt,USAT21704625,0.889,0.382,80293,0.0541,2.88e-06,9,0.0832,-19.376,1,0.03,82.486,4,0.133
6722,60453,False,A Million Dreams (Reprise),63,spotify:track:66y7x28jXOPrcmu3D5Zjh6,spotify:track:66y7x28jXOPrcmu3D5Zjh6,USAT21704618,0.726,0.253,60453,0.139,5.01e-05,6,0.269,-17.067,1,0.0414,74.369,3,0.102
6723,202458,False,paranoia ??? - Remix,34,spotify:track:4qhpmaAwOP4R59YrNpVRin,spotify:track:4qhpmaAwOP4R59YrNpVRin,QZ8LD1906202,0.599,0.584,202458,0.479,0.854,6,0.535,-10.412,1,0.0753,81.728,4,0.136
6724,323000,False,Vchera,36,spotify:track:0E5kJzyQhf4m02ooeO9tTy,spotify:track:0E5kJzyQhf4m02ooeO9tTy,QMFME1948925,0.0298,0.65,323000,0.609,0.875,8,0.106,-9.038,1,0.0663,119.993,4,0.18
6725,254037,False,This Song Is Not About A Girl,54,spotify:track:0Z7GNrvgEj3iiIxxPtRwIe,spotify:track:40H5MGB07FCEmrgHBlmLDU,AUFF01300490,0.145,0.762,254038,0.671,0.21,2,0.176,-6.979,0,0.128,139.985,4,0.61
6726,341726,False,It's Gonna Be Perfect,29,spotify:track:7cyds5xMRMcoroqHfQljd8,spotify:track:7cyds5xMRMcoroqHfQljd8,DEEC32000127,0.000827,0.743,341727,0.908,0.943,0,0.122,-8.615,1,0.0536,124.023,4,0.486
6727,120813,False,Thinking 'Bout You (Interlude),35,spotify:track:4IMErqy1nsHawYyMc1pFjQ,spotify:track:4IMErqy1nsHawYyMc1pFjQ,GBUM72000473,0.0218,0.53,120813,0.739,0.00834,11,0.183,-8.158,1,0.135,148.11,4,0.774
6728,203573,False,Sweet Caroline,78,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,USMC16991138,0.614,0.529,203573,0.127,0.000133,11,0.237,-16.066,1,0.0274,63.05,4,0.579
6729,193093,False,Dance (While The Music Still Goes On),25,spotify:track:16vVJdUJPhQ4pyjlUjfGy8,spotify:track:16vVJdUJPhQ4pyjlUjfGy8,SEAYD7401060,0.269,0.585,193093,0.799,0.0,2,0.115,-8.379,1,0.0559,131.181,4,0.551
6730,274066,False,Loco in Acapulco,57,spotify:track:7gfAYm7X5HMSuKcO4dy8Wi,spotify:track:7gfAYm7X5HMSuKcO4dy8Wi,USAR18800003,0.413,0.818,274067,0.705,0.0,4,0.0269,-9.609,1,0.0329,123.436,4,0.965
6731,165000,False,My Girl,82,spotify:track:745H5CctFr12Mo7cqa1BMH,spotify:track:745H5CctFr12Mo7cqa1BMH,USMO16490001,0.636,0.574,165000,0.418,0.0,0,0.0961,-10.739,1,0.0345,104.57,4,0.692
6732,241093,False,How Deep Is Your Love,61,spotify:track:3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,NLF057790012,0.076,0.594,241093,0.5,9.86e-05,5,0.184,-5.586,0,0.0255,104.996,4,0.537
6733,245211,False,Elysium,6,spotify:track:6Mbm4vb0Grq1PUhXJeJUGN,spotify:track:6Mbm4vb0Grq1PUhXJeJUGN,TCAEQ2055960,0.0352,0.694,245211,0.452,0.92,10,0.108,-10.975,0,0.0387,140.017,4,0.111
6734,115280,False,Sirius,52,spotify:track:0hSs4vOZo1OkRiAOoLafrT,spotify:track:47BYieAZA15nvf6FuvVa9w,USAR19700018,0.0647,0.624,115280,0.396,0.909,4,0.113,-15.411,1,0.034,111.401,4,0.0388
6735,130119,False,Gemini,30,spotify:track:4ouM81hPdmOWsewPJxFoFU,spotify:track:3JzXph7HJZIbe8FJWAoqpq,USAR18200157,0.92,0.25,130120,0.139,0.0,5,0.119,-16.788,1,0.0405,142.85,4,0.0399
6736,439880,False,Silence and I,32,spotify:track:5DxzevJc9e5feefVCyEF4e,spotify:track:6o91Y8BAPV3U2JtavVlwN6,USAR18200164,0.71,0.283,439880,0.407,0.00883,10,0.0839,-11.366,0,0.0343,146.484,4,0.0972
6737,261666,False,You're Gonna Get Your Fingers Burned,27,spotify:track:0ReoKzrEYlwEWvzOj4UQW7,spotify:track:6QnMtGzc6zICo8iMEDRC7b,USAR18200167,0.253,0.588,261667,0.893,3.53e-05,10,0.144,-9.209,1,0.0341,130.15,4,0.864
6738,185850,True,THE PLAN,42,spotify:track:3zKxgW0eUAw1v4m7eZcrns,spotify:track:3zKxgW0eUAw1v4m7eZcrns,USNLR2000855,0.107,0.39,185851,0.45,0.000265,6,0.117,-10.558,0,0.0367,79.682,3,0.0362
6739,132134,False,Pass Auf Wen Du Liebs,25,spotify:track:3QFBX7ybZQ0se2myhVxE9F,spotify:track:3QFBX7ybZQ0se2myhVxE9F,TCAFS2142828,0.41,0.82,132135,0.449,0.301,3,0.161,-11.38,0,0.0382,89.006,4,0.775
