duration_ms,explicit,name,popularity,uri,orig_uri,isrc
211293,True,Ayy Ladies (feat. Tyga),64,spotify:track:4P6BuLsqtg5uISdE77ypI9,spotify:track:4P6BuLsqtg5uISdE77ypI9,USRC11200006
208160,True,Gas Pedal,63,spotify:track:1UMKquW1olreYO1LlLmTqi,spotify:track:1UMKquW1olreYO1LlLmTqi,USUYG1027384
252613,False,It’s My Birthday,54,spotify:track:1pNcUexH7BdMFWFaxV3ltq,spotify:track:1pNcUexH7BdMFWFaxV3ltq,USUM71406587
222133,True,Shots,66,spotify:track:1V4jC0vJ5525lEF1bFgPX2,spotify:track:1V4jC0vJ5525lEF1bFgPX2,USUM70972020
216440,True,Turn All the Lights On (feat. Ne-Yo),59,spotify:track:7448rwdrtddS5irSvOgPA6,spotify:track:5Ue25r0VGvZR7vaw3iB0gZ,USRC11101041
194691,True,Ass-N-Titties,36,spotify:track:5y1OahNB1xZWNEWB6zgWzf,spotify:track:5y1OahNB1xZWNEWB6zgWzf,USJ6F1100047
172000,True,Habibi,49,spotify:track:5wvuvSerLcNK5Xc8v2duWn,spotify:track:5wvuvSerLcNK5Xc8v2duWn,DECE72005362
121875,False,I'm A Drum-Machine - Radio Edit,36,spotify:track:6rCiKtu9wZi6uxWpLsvtN0,spotify:track:6rCiKtu9wZi6uxWpLsvtN0,AUNE31000019
142212,True,Nasty Freestyle,56,spotify:track:0PT7nlpo11hYYyfnBgtilT,spotify:track:0PT7nlpo11hYYyfnBgtilT,QMCE31500241
166932,False,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,67,spotify:track:3wLPRjw2XQpmowqXUXb3UF,spotify:track:3wLPRjw2XQpmowqXUXb3UF,NLC281211858
179030,False,Habibi,56,spotify:track:5lrq8sHObtY0xMmF7Ukzl7,spotify:track:5lrq8sHObtY0xMmF7Ukzl7,SE3OH1742983
196180,False,Smile (with The Weeknd),46,spotify:track:09NtNfFG4vpHsAUbdUug0M,spotify:track:09NtNfFG4vpHsAUbdUug0M,USUG12002598
187500,False,I Wanna Be Your High,43,spotify:track:7CkeYEfGBL8SYAq63Z72oh,spotify:track:5Bgcj6beEiO5VYhna8774M,QZNWV2037959
167552,False,Myself,63,spotify:track:5YLHLxoZsodDWjqSgjhBf3,spotify:track:5YLHLxoZsodDWjqSgjhBf3,USAT21801524
131064,True,Mine,74,spotify:track:7uzmGiiJyRfuViKKK3lVmR,spotify:track:7uzmGiiJyRfuViKKK3lVmR,USAT21704227
205200,True,Springfield (feat. Bushido),46,spotify:track:5bcn7oYQlvn7bcekQIdzXi,spotify:track:5bcn7oYQlvn7bcekQIdzXi,DEFZ71300009
200280,True,Twerk It Like Miley,56,spotify:track:3Mf5lroDtECoRWVUWnHCo8,spotify:track:3Mf5lroDtECoRWVUWnHCo8,DKUM71400064
208211,False,The Night We Met,88,spotify:track:3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,US53Q1200103
277293,True,This Is How We Do It,57,spotify:track:1poBO3pO6fkqPYG6n8J5cX,spotify:track:1poBO3pO6fkqPYG6n8J5cX,USRL19500006
483750,False,Understanding,18,spotify:track:0J2vHg5G6Cl7mH5NUK6e1w,spotify:track:0J2vHg5G6Cl7mH5NUK6e1w,GBKQU2047520
203520,False,Una Mattina,54,spotify:track:42MVaS7YXlnjRqZBdDcr4Q,spotify:track:42MVaS7YXlnjRqZBdDcr4Q,QZ9JZ1797689
465692,False,Dark Light - Original Mix,26,spotify:track:2rligvcv80SjPTUIa0usBW,spotify:track:2rligvcv80SjPTUIa0usBW,DEOI51900004
299613,False,Untitled,46,spotify:track:3xrZGJtUwBDJZkaGvntThM,spotify:track:3xrZGJtUwBDJZkaGvntThM,GBLV61801682
446769,False,Nadir,13,spotify:track:7l5FHmJqJaaSVPDF4Opsix,spotify:track:7l5FHmJqJaaSVPDF4Opsix,DEXO12053927
429219,False,Blackrays - Original Mix,10,spotify:track:5QrhGebkm3FJcdBLAMaFfg,spotify:track:5QrhGebkm3FJcdBLAMaFfg,ES84B1510499
262613,False,Melancholie,16,spotify:track:4bZzTShBPRj38IxViVsh3O,spotify:track:4bZzTShBPRj38IxViVsh3O,QZFYZ2085746
445161,False,Odyssey,18,spotify:track:6i06lOcykHe2L5XhaNkQr1,spotify:track:5rUqHtMZmSfYM2Hpn4Z7TS,GBEPM2001548
387156,False,Dori Me,38,spotify:track:76HRtv4oD2NdJoG8aDOk39,spotify:track:76HRtv4oD2NdJoG8aDOk39,DEUD42015244
233978,False,Starry Night - Edit,64,spotify:track:6FwPQVdtjwfORrrFkpGhrz,spotify:track:2NeSirLM2VHQW4upn0nMfB,GBJX31975003
257355,False,Hungboo (DJ-Kicks) - Mixed,30,spotify:track:4Xg0j1BNOWYmodrjhG1Qd4,spotify:track:07MyzJny41i9yaMwuf59VF,DEG931992250
338763,False,Tiva,18,spotify:track:50Ym7zZEsQ072gRUMsihUD,spotify:track:50Ym7zZEsQ072gRUMsihUD,DEMM42001146
406790,False,Too Much DMT,35,spotify:track:2bTbJevtdXgvMHuPo9CJVi,spotify:track:2bTbJevtdXgvMHuPo9CJVi,DEMM41901879
389305,False,Tesla,8,spotify:track:4xBxm91CJoLuUmuGUnoHsk,spotify:track:4xBxm91CJoLuUmuGUnoHsk,DEXO12053946
387156,False,Dori Me - Intro Mix,26,spotify:track:5RMKcFDLwmhGn0003x419B,spotify:track:5RMKcFDLwmhGn0003x419B,DEUD42015243
369693,False,Return To Nowhere,36,spotify:track:1xf3BcxcBUSrv4nI8Tte08,spotify:track:77IiDftw9wiK4mxBDWKnA2,BET612000006
354268,False,Ensemble,31,spotify:track:79yKccgiBJIWll1CvOJBLc,spotify:track:01rdzRKMxgRiEt101GkxJt,BET612000007
169267,False,What's In The Past,29,spotify:track:4QeSeKSSYWltcS7RfhrM4Z,spotify:track:3VGYBMA5jTWlaEdaUIGnCU,BET612000008
399425,False,There's No One Left To Trust,33,spotify:track:67oiYA1RRCFMMI4TXyy4Ca,spotify:track:34ne8DjjVzC1BoO5CAho0a,BE4JP2000002
353104,False,Rave On Time,33,spotify:track:1ksBWeFYOFjzrmoe5sGe62,spotify:track:1LAcu9o7dafkGKGyWsfhWy,BE4JP2000001
471232,False,Form,29,spotify:track:4uJ9Q1DUOESebWgFxho82n,spotify:track:1YWSj1KlUSQLwyBdFL6q8P,BET611900018
433218,False,Purge,37,spotify:track:16AWPFcIfmbrYvl4hjOVHD,spotify:track:16AWPFcIfmbrYvl4hjOVHD,NLCK41042015
303605,False,Higher - FJAAK Remix,35,spotify:track:2lAC83w4MoLCgzq8G5RFPF,spotify:track:2lAC83w4MoLCgzq8G5RFPF,BEN582000655
391875,False,Hidden Land,0,spotify:track:3nrrrsUXOrRCJUpCVQWJJX,spotify:track:3nrrrsUXOrRCJUpCVQWJJX,DEH742042671
234000,False,Under Pressure - Original Mix,1,spotify:track:7xwe1usmP2mN9RIlcfvzwx,spotify:track:7xwe1usmP2mN9RIlcfvzwx,UKACT2010165
482833,False,Selected,37,spotify:track:3l6gjCdW8oJwJ4eLw6HFnT,spotify:track:3kGr39dBiUUdFNw6iiLTDV,BET611900017
533311,False,Symbiosis,38,spotify:track:6GI4WXUhWtJ8g1ru1TYwLG,spotify:track:1BiZIPwNd3yLP9KBoUqMRY,GBUR61700219
450457,False,Warped,28,spotify:track:3jgpE2RhPNOD98t5PoYTrT,spotify:track:3jgpE2RhPNOD98t5PoYTrT,DEBG51800122
420000,False,Sinematic,34,spotify:track:5qLZvk6aOHiP7ojmSVuCq0,spotify:track:5qLZvk6aOHiP7ojmSVuCq0,QZDA71827911
337500,False,Follow,47,spotify:track:2XGh5hmwLX517lMBSvglwS,spotify:track:5UsfWcP6SThHlZ4oAgx7ge,DESR41700154
393740,False,In Silence,50,spotify:track:7sovMMhuknCR0PHianjiEq,spotify:track:2vfSCFvMbpf4hwxt22Wx7b,GBUR61700104
240692,False,FOREIGN AFFAIRS,1,spotify:track:7cRfmGaU36oFqMJyI2ybmq,spotify:track:7cRfmGaU36oFqMJyI2ybmq,QZDA81935910
428307,False,Rabbit,27,spotify:track:00Se7ImfH8CUFf82dujHUV,spotify:track:00Se7ImfH8CUFf82dujHUV,GBKQU1854103
423384,False,Millenium Pain - ナルト Mix - Possession exclusivity,36,spotify:track:41vSirOxkYxGItDWHjV85U,spotify:track:0lG0rrV2WcmxBDQn4Fm5PA,FRP621686290
396363,False,Prête Et Pasteur - Original Mix,21,spotify:track:213rC31Mr3L841CW2HQbw0,spotify:track:213rC31Mr3L841CW2HQbw0,QZH5E1956934
242272,False,Reincarnation - Original Mix,3,spotify:track:1bX9l7Q7fjLZP6XQecxSA0,spotify:track:1bX9l7Q7fjLZP6XQecxSA0,UKR6V2074081
467746,False,Time,34,spotify:track:3tOeG7NdcGimVmX2UZKjm1,spotify:track:4gmmw4Qb9aBGdnxDu0YEwn,BET611900019
585117,False,Anomalies in Heart Rate - Original Mix,27,spotify:track:74XssduyYFjqEncavMLj9O,spotify:track:3Ha1wDjFPnguV6A7SSsQDK,SIB151900009
432685,False,Distance,28,spotify:track:41Yi6UblWu8QYWyx8AwSU8,spotify:track:7hlouiubDsjrnAxPAwQQ37,GBUR62000005
358793,False,Sparkling System,40,spotify:track:5QU5l0ifWojgjbn2Wxa9dA,spotify:track:7ynMPqoIUMRdebXtCmQTKc,BEN582100532
488751,False,Demonic Dimensions,43,spotify:track:7CUaRaO6quCSAyV2lbL7WT,spotify:track:7CUaRaO6quCSAyV2lbL7WT,NLCK41072234
341004,False,90's Feeling,48,spotify:track:45cyszztlG5IzqM6pisJaU,spotify:track:45cyszztlG5IzqM6pisJaU,QZK6N1900739
247500,False,Into Your Mind - Original Mix,28,spotify:track:3nAcJrJvb5vx4HFUWezYgg,spotify:track:3nAcJrJvb5vx4HFUWezYgg,UKR6V2050866
254363,False,La tekno c'est de la musique,41,spotify:track:5FEdj9bQyPnhDn8rSnsTX9,spotify:track:5FEdj9bQyPnhDn8rSnsTX9,FR0U91700900
371848,False,Pressure,18,spotify:track:50LD2LvBcU5fN39Xz2tOdH,spotify:track:3vokPveEZxMvJioQP27ra7,BET611900021
484218,False,For a Feeling (feat. RHODES) - Layton Giordani Remix,37,spotify:track:2ae8Zir5qhtyjzlnqtJzX4,spotify:track:2ae8Zir5qhtyjzlnqtJzX4,GBARL2000686
229440,False,Best of Me - Radio Edit,60,spotify:track:4bJ7hDIjOucR0hGDEaVBOr,spotify:track:3nQPkePHredC24hsQBmlbj,DEBE72000267
477410,False,Gospel Twelve,12,spotify:track:12nDRNOV2SM5JqeSzers30,spotify:track:6CMY9vkDO8DG0ntrTqsFHM,DECH61700094
340199,False,Guap,39,spotify:track:5ZieiUIwDcPyUy8CIq0bGf,spotify:track:03fEtr50LVz8QDZBynTYZh,QM38F1600033
320853,False,Risky Business,45,spotify:track:75N5R8CeZDyJurQJsoRTx1,spotify:track:75N5R8CeZDyJurQJsoRTx1,USUG12003186
330461,False,Double Slap,26,spotify:track:19I2mi8kcf0fmoDphv1SOC,spotify:track:19I2mi8kcf0fmoDphv1SOC,ITB841900276
291023,False,Grizzlor,11,spotify:track:0jpbhW397MdeDu71tczCpO,spotify:track:0jpbhW397MdeDu71tczCpO,ITB841700527
391384,False,Oh Ohh,37,spotify:track:3Okwwmz1IOkmmRUSLAlIGH,spotify:track:3Okwwmz1IOkmmRUSLAlIGH,DEUD42015479
411267,False,Adrenaline,44,spotify:track:3T6NtWjH6klzhSsAGROlqY,spotify:track:3T6NtWjH6klzhSsAGROlqY,BEN582001133
438200,False,As Wild As You Wanna Be,13,spotify:track:5YNqukp6KpxHfCNprnu94k,spotify:track:5YNqukp6KpxHfCNprnu94k,DEUD42015460
472412,False,Take Two,10,spotify:track:6HDmylSc3d2iz7D57YD0au,spotify:track:6HDmylSc3d2iz7D57YD0au,BEN582001139
407442,False,Apollo,28,spotify:track:3PoZysrFpbwLW3DmR8RPxj,spotify:track:6zmcNDP07FEsYqD8VVtrxI,GBUR61900116
383000,False,Holdin' On,49,spotify:track:0MCZksPtemC2ZTS8yzKnrr,spotify:track:1qDufiV4Gia80xrBW50AUx,GBKQU1711212
461679,False,Hope,29,spotify:track:0KsmW0uvjP3c4s7Lno18bm,spotify:track:0KsmW0uvjP3c4s7Lno18bm,DEBG51800132
451044,False,Phobos,34,spotify:track:5weOq4YmiAgStu1cmSZQuB,spotify:track:5weOq4YmiAgStu1cmSZQuB,GBKQU2088697
308575,False,MEDICINE,39,spotify:track:4GbUBWjSM166FxGOagZNH3,spotify:track:1zQEINYrCNSF6mSW8ZOGnn,SE6I32028263
235960,False,Voice of The Void,34,spotify:track:2d6cCTmuxSrlZ9Ah4yw5v4,spotify:track:2d6cCTmuxSrlZ9Ah4yw5v4,GBLV61924425
444374,False,Luci Spente,0,spotify:track:2pF5M2Mo4V6z0JVWZLblSw,spotify:track:2pF5M2Mo4V6z0JVWZLblSw,DEUD42015836
472289,False,Desire - Charlotte de Witte Remix,32,spotify:track:7egdagjq8ypTqzxolahfKb,spotify:track:7egdagjq8ypTqzxolahfKb,GBCEL2000067
358153,False,Trip to Goa,3,spotify:track:7u0if4B986qdqSpdn1LAKQ,spotify:track:7u0if4B986qdqSpdn1LAKQ,ITB842000672
240909,False,Singularis,1,spotify:track:7EgAQS3QoIksVy8kEiopm0,spotify:track:3OwDI4yFbZsKQwVNJAY2km,GBKQU2090066
336136,False,The Soul Hoffman,5,spotify:track:6PdChQVmEHSyzgbxHb8Cyk,spotify:track:6PdChQVmEHSyzgbxHb8Cyk,ITB841900625
382034,False,Kick It,17,spotify:track:28ACmXEh4NK8MRufw4rR9U,spotify:track:28ACmXEh4NK8MRufw4rR9U,DEUD42016000
262546,False,Praise The Night - Mixed,14,spotify:track:6p8xnHrt9AnaD0WGHUApoA,spotify:track:6p8xnHrt9AnaD0WGHUApoA,GBEXH1900602
445151,False,Swallow - Tale Of Us Remix,48,spotify:track:476iNCuZzxV3AXQeRlF1qv,spotify:track:476iNCuZzxV3AXQeRlF1qv,DETO31700478
461395,False,Elevate,19,spotify:track:7oirL9GFSN4xOvb1MTN4IU,spotify:track:7oirL9GFSN4xOvb1MTN4IU,CA7KO2000016
420923,False,Strange World - Joyhauser Remix,27,spotify:track:29IGa4pfhldMYeYlbUJeiF,spotify:track:29IGa4pfhldMYeYlbUJeiF,BEZ452010499
231228,False,Destroy - Original Mix,23,spotify:track:2LQhGTl2rtQ9R4Ppdp1HyH,spotify:track:2LQhGTl2rtQ9R4Ppdp1HyH,UKR6V2073767
460800,False,Closer,52,spotify:track:1rGnpPG0QHfqjDgM8cIf4A,spotify:track:1rGnpPG0QHfqjDgM8cIf4A,DEPX41900306
418446,False,Promised - Raxon Remix,13,spotify:track:6tkSFipDYxYUPn34yglSAd,spotify:track:6tkSFipDYxYUPn34yglSAd,GBUR61900045
423750,False,Entropy - Spartaque Remix,13,spotify:track:5uayzHuNfaRbEWrk5iIdyj,spotify:track:0mDkqSLjQ1x6mK3KjxOVa1,ITZW52000007
453120,False,Moon Rocks,45,spotify:track:65m32U7ya28Uns99G6B3Oe,spotify:track:4cTW1QdgCJiqE1Pvreb80L,GBUR61600097
376715,False,Pantagruel,30,spotify:track:0yndiHV68jSDkxxpdbzxdX,spotify:track:0yndiHV68jSDkxxpdbzxdX,ITK771900002
406344,False,Liquid Slow,34,spotify:track:5W4NmQtT2934fQYOqFwzBM,spotify:track:6Qp2c0odcvUIN640gVyisz,BET611900014
401891,False,Remember,29,spotify:track:0fWJ5jD4jvc8AlC1wDwizc,spotify:track:1xd7yrUbRWxAP59FAO4jVe,GBUR61700244
405534,False,Common Era,30,spotify:track:0G3ibwMWPISc2zphDXrpLr,spotify:track:2crGg0TLNfdh0BIzHiavoJ,BE4JP2000004
483446,False,Howling (Âme Remix),19,spotify:track:5FT3jEUW0ELotyVyUrNAbv,spotify:track:5FT3jEUW0ELotyVyUrNAbv,DEEC31200020
396026,False,Atlantyda,32,spotify:track:0ChvWY0uRIGvXfhqvv8jC1,spotify:track:0ChvWY0uRIGvXfhqvv8jC1,NLCK41060482
510967,False,Hypercolour - ARTBAT Remix,43,spotify:track:3FjrPIo2CGtyNI9yfzU5md,spotify:track:3FjrPIo2CGtyNI9yfzU5md,GBARL2000791
520830,False,This Is Us,10,spotify:track:0Jo6HAZsQF4tbsLC3TlJHV,spotify:track:5UZRTIPt3mgaHxpJso5zeO,GBUR61900124
346174,False,I Decided to Fly,25,spotify:track:3fJ4o8volQ7tYUaPqYZPUG,spotify:track:5c21a55cyXghtLoqKbAvhY,NLL561808014
309041,False,R-301,46,spotify:track:10AH8YLYFX2uUZR5N7ZGsc,spotify:track:07Bd0rUhOhqt87LoKFvoGP,FRP621704860
300677,False,Magnetik,41,spotify:track:02J0ot9J6ASTAnj5oixMIE,spotify:track:6zhjE2fYVsY8cXj1OAGWUy,DEDH71900016
257467,False,Strange World - Joyhauser Remix Edit,16,spotify:track:4dhFk3CW6ogEbQStdcsjYD,spotify:track:4dhFk3CW6ogEbQStdcsjYD,DENC31800327
391992,False,Bonfire,29,spotify:track:5vDxVBBjGCL93HZa60FmwR,spotify:track:5SJgwEwJf8NjOTcEQunq4G,GBKQU2005282
409699,False,1978,2,spotify:track:6Q9ubtyIsoQuke925wdK5k,spotify:track:5zrpUtZ2K3gYYNR6d5UnC4,US7NS2000046
388600,False,Acqua Gelida,0,spotify:track:5TUOD6ULgL98JpofGzNs1F,spotify:track:5TUOD6ULgL98JpofGzNs1F,DEUD42013929
468822,False,Hidden T,38,spotify:track:5rF0vS8heSwpbTiPkjBbUQ,spotify:track:79UzFFBn4dFovvqh9bKanm,GBUR61700217
557828,False,Glow,41,spotify:track:5LUQvjQlixLWlBSZHSVLkk,spotify:track:5LUQvjQlixLWlBSZHSVLkk,GB6CP1000024
456774,False,Last Step,29,spotify:track:2LJFyZegquP5reY4Qi0egR,spotify:track:2LJFyZegquP5reY4Qi0egR,DEY471983326
400101,False,Nordpol,35,spotify:track:3BfLcQOyP6ovmQFTYfhIx4,spotify:track:3BfLcQOyP6ovmQFTYfhIx4,DEL021902029
402904,False,Thinking About You (feat. Juliet Fox),41,spotify:track:12bO6fs3RtcZgC3MSJEhSu,spotify:track:5F84K2ltGbHKMYbmujjt8W,US7NS1900009
361281,False,Packard - Blomqvist & Schories Sunrise Mix,40,spotify:track:68UiApRTyu4Trb5kwMgCd2,spotify:track:68UiApRTyu4Trb5kwMgCd2,DEY472083912
394026,False,Feel So Right - HIGHLITE Remix,17,spotify:track:5pokh8AjikWtFvx0aeE4mR,spotify:track:5pokh8AjikWtFvx0aeE4mR,DEEE72101437
477477,False,Freefall,3,spotify:track:2krxcsxBvYF809uORkoPAX,spotify:track:6HyW0isH2gbDyAiNKjKWfo,DEG932100342
446300,False,"Trains, Planes & Automobiles",6,spotify:track:3Ye3aejsW1NE30o2pI62Y3,spotify:track:3Ye3aejsW1NE30o2pI62Y3,DEPX42100420
452882,False,Natural High,8,spotify:track:4N3AqLRevKwzcipnxfy9D5,spotify:track:5RfLtWraBg4wabh27yg09D,DEBE72100191
230243,False,Darkness - Patrice Bäumel Radio Edit,3,spotify:track:6yZq6YxW6PkKtWvcWblVy5,spotify:track:6yZq6YxW6PkKtWvcWblVy5,DEGL62100002
304877,False,Slave,13,spotify:track:6odjyNTealUK9Y0BHdzmbH,spotify:track:6odjyNTealUK9Y0BHdzmbH,GBKQU2111211
410504,False,Recapture The Past,13,spotify:track:5vlPFzxN8KsJ8j6dYndYaK,spotify:track:5vlPFzxN8KsJ8j6dYndYaK,DEU672002199
379838,True,Stay - Dodi Palese Remix,4,spotify:track:0NvGVMTkqPdCv02vlew3O7,spotify:track:229axtOAG5AJdYoNPM2OK8,DEY472172320
460968,False,Sweetly,0,spotify:track:1bzORUPkQzSKoLp7TLGt45,spotify:track:1bzORUPkQzSKoLp7TLGt45,DET752100006
205670,False,Divergence,5,spotify:track:1NNSKbwxHECS8soJykPFHD,spotify:track:1NNSKbwxHECS8soJykPFHD,DEEC31810213
493707,False,Beyond the Horizon - Original Mix,7,spotify:track:0I2Oj2Bl6H1V36nWJIF87z,spotify:track:6ADeNpPidddS8w5mxLoc8A,DEY472171474
406627,False,Bedouin Ride - DJ T.'s An Arab Man In New York Remix,15,spotify:track:4idVClXOPTmpnpbAtZ5t3q,spotify:track:0xDM3VBIIzcwDVkffxqACj,DEBE72100189
435011,False,Nostalgia (Is The Enemy),1,spotify:track:0YVEHBC6KUp4iBitiVkL10,spotify:track:0YVEHBC6KUp4iBitiVkL10,DEQ202000045
205971,False,Bubblegum (feat. Tyga),38,spotify:track:1EujTZPE2yBYbbwu2vWXvr,spotify:track:1EujTZPE2yBYbbwu2vWXvr,USWB11400674
304267,False,Hinterhof Disco Dub - Amarcord Remix,14,spotify:track:0aJ8deMSjvfYkhSG5A94ml,spotify:track:6TKFzbqAeOb8VVLMWQbYpC,DEY472172322
466000,False,LOVING,7,spotify:track:1OOQDlPWKLhFJGl8KR9EqI,spotify:track:6mJfAwRD8kt6mKHTytSFt4,GBTDG1302189
412133,False,Daily Routines,44,spotify:track:0VomrCFhqYNVuhfIRPLeVa,spotify:track:0kiMIjBpMFgh9yuKJawjX4,DEH741500326
350322,False,Departure,1,spotify:track:30TyFgbCI8voE4A2ionqri,spotify:track:30TyFgbCI8voE4A2ionqri,DEQ202000043
379354,False,Under Open Sky,0,spotify:track:0XofowYbXHkYP43myehD7i,spotify:track:0XofowYbXHkYP43myehD7i,US83Z2100658
507155,False,Lonely Planet Boy,19,spotify:track:1fTtU13fQeILRP5jpAYTNM,spotify:track:1fTtU13fQeILRP5jpAYTNM,DEPI82100068
369049,False,With Open Arms,2,spotify:track:52lsgMNb7WllJW3efMKk62,spotify:track:5lfJx33sOZwerUnc7IZzBn,DEBE72000174
284618,False,Grains,31,spotify:track:6vJbJEvLvne9nqprqVteRz,spotify:track:65kSgWVGY4JIWNLWnfEwbe,GBKPL2030192
422325,False,Cramp,6,spotify:track:28PpFMGEHDI4i64jXg7yZX,spotify:track:5NyQq0g242lwWf55ix0odx,GBEPM2101577
362926,False,Arizona - OIBAF&WALLEN Remix,0,spotify:track:3ubkWln7ZiwANurSMWKnUh,spotify:track:3ubkWln7ZiwANurSMWKnUh,UKACT2160305
460487,False,We'll never have today again,29,spotify:track:0ieEtd2fM6a5ByySe2G71n,spotify:track:0ieEtd2fM6a5ByySe2G71n,DEQ202000044
432899,False,Caracas,10,spotify:track:69hrw54KWd8wDfqoDyKfWY,spotify:track:69hrw54KWd8wDfqoDyKfWY,DEX041600024
242085,False,Traverse,0,spotify:track:03Am5DnZVh7Nd2ryq5Tjov,spotify:track:03Am5DnZVh7Nd2ryq5Tjov,CAGOO2038417
412093,False,Lyra,10,spotify:track:5g3yJ3NMZkqEiYN4pLYhbO,spotify:track:2lDQYyktbPGRIykR2VFyxr,GBEPM2101580
296125,False,Follow The Light,7,spotify:track:6rPAfC6Pt04YcYMLCcxjAN,spotify:track:4jlZAKlEsVT3qlfC6Ll4UN,DEY471981003
388785,False,Floating in Space,4,spotify:track:37PKDlIaBrLxnHtauoiTkd,spotify:track:37PKDlIaBrLxnHtauoiTkd,US83Z2102323
431162,False,Hiding,29,spotify:track:0ImQ8QwsB1FnXxvqgZPcHx,spotify:track:0ImQ8QwsB1FnXxvqgZPcHx,DEXO12053958
382513,False,Your Rain,19,spotify:track:1dCBdmrq3oY0MPrOIQhOXG,spotify:track:1dCBdmrq3oY0MPrOIQhOXG,US83Z2102164
402520,False,Un Rêve Étrange - Rodriguez Jr. Remix,21,spotify:track:333ROgZv4rodQqNyYiqPQR,spotify:track:2bT2dwrc9YzyhVAK48IZ77,GBLV62041564
441108,False,Panama - Beatamines Remix,0,spotify:track:7pZrWSqyV21sMdOfNQdZni,spotify:track:2ZWawakyhDazxiQuZC9zVK,DEY472170150
434754,False,Farewell - Original Mix,0,spotify:track:3AGlK345ZByxXG65Aaryv1,spotify:track:3AGlK345ZByxXG65Aaryv1,ES98I2100083
198688,False,Kaputt - Karmon Remix,42,spotify:track:0wa364vXdyxAypudCNgHuZ,spotify:track:0wa364vXdyxAypudCNgHuZ,GBKQU2018095
427089,False,Soft core - Abstraal Remix,9,spotify:track:3ph8BLphEnq6zLoYmCwdsM,spotify:track:3ph8BLphEnq6zLoYmCwdsM,CA5KR2126935
344300,False,"Trains, Planes & Automobiles - Fideles Remix",13,spotify:track:0wMSn5EBtXiNHrqwZtZR8c,spotify:track:0wMSn5EBtXiNHrqwZtZR8c,DEPX42100421
297000,False,Chaotic Neutral - Kobana Remix,11,spotify:track:6DnlH3KaaBX9d8rJyBcDix,spotify:track:6DnlH3KaaBX9d8rJyBcDix,QZNWZ2075145
381258,False,Resurgence,30,spotify:track:0gpTgcGEKpTBSlUa14hMtR,spotify:track:0gpTgcGEKpTBSlUa14hMtR,DEXO12053959
439223,False,Raven,5,spotify:track:3DSz44pPAfri3xhLvoGLaY,spotify:track:3DSz44pPAfri3xhLvoGLaY,DECY52003335
435853,False,The Next Dance,0,spotify:track:5pwINefZGGztmowPURghTj,spotify:track:6MkS76OGH4UDmXj1T24htR,DEY472070038
482428,False,Electric Love - Marvin & Guy Amplifier Mix,6,spotify:track:721bItFQGMhlKNmfrvbRmk,spotify:track:721bItFQGMhlKNmfrvbRmk,DEPX42000346
518689,False,Cosmic Noise,25,spotify:track:3BpLvi63Sk9u1Aa1zfqZHV,spotify:track:3BpLvi63Sk9u1Aa1zfqZHV,DEXO52017925
376335,False,Ave,3,spotify:track:2uaTelljYeisL7Kfl9hnAW,spotify:track:2uaTelljYeisL7Kfl9hnAW,QZDA52120183
378000,False,Someone Else,35,spotify:track:4CiVKhMTI6767xO40Tas0c,spotify:track:02pzOX3OB9N8psnEpmeD3a,DEBE72000175
439223,False,Raven - Original Mix,6,spotify:track:607oPEUpeIEy2hnvt8fygk,spotify:track:607oPEUpeIEy2hnvt8fygk,DECY52003335
295115,False,Too Late,20,spotify:track:44X7nTlVBnHJRqPs711adZ,spotify:track:44X7nTlVBnHJRqPs711adZ,GBLV62035847
431880,True,Bad Romance - Biesmans Remix Extended,1,spotify:track:3zovdxEAoGgOhn33jBgnoY,spotify:track:3zovdxEAoGgOhn33jBgnoY,ZZOPM2004067
253195,False,Inner Child - Patrice Bäumel Remix,38,spotify:track:6oFYHUfDjBTGvR5M3RzSUE,spotify:track:7clZJsHItM2ehnyyaEv94h,PT6DV2000031
424918,False,Utopie - Murat Uncuoglu Remix,0,spotify:track:38nW1ujYfQE8fXc6uflOGK,spotify:track:38nW1ujYfQE8fXc6uflOGK,DEY472170003
479311,False,"Far Away - Facundo Mohrr, Valdovinos Remix",25,spotify:track:0Nx854uSFx1RCFklEN8KaG,spotify:track:0Nx854uSFx1RCFklEN8KaG,GBLV62013523
413771,False,Solace,1,spotify:track:5tQH7XTtv1dl7tOAO0fUyH,spotify:track:5tQH7XTtv1dl7tOAO0fUyH,QZNWX2085985
322622,False,Time Moves On,25,spotify:track:1FNbOCMPga0WaPa6MoGKl7,spotify:track:1FNbOCMPga0WaPa6MoGKl7,GBLV62035849
437103,False,Unio Mystica - Ras Algethi Remix,0,spotify:track:0Q3rVU3fgnGiSckMtGBrf0,spotify:track:0Q3rVU3fgnGiSckMtGBrf0,DEH742051658
420185,False,Distance,5,spotify:track:1vAbRNagTRyKBieEbyymFv,spotify:track:3SqFl7lRwJEBHU1nvd57YR,DEY472088167
477049,False,Just A Mirage - Karmon Remix,18,spotify:track:5hE5scaFB9vlEDYgbmbLwu,spotify:track:5hE5scaFB9vlEDYgbmbLwu,GBR5R1300486
203228,False,Beskar,12,spotify:track:5oFOWgElgkpOQMIkG8EIb4,spotify:track:1keph3JXgikHbopKPJB1rX,UKRMQ2100014
